Date,factor,weight
2017-04-28,spx_mom_3m,0.4064093740860155
2017-04-28,vol_regime_3_12,0.03293559190891484
2017-05-31,credit_carry_3m,0.17007327209972234
2017-05-31,rates_change_6m,0.3253232430555703
2017-05-31,spx_mom_3m,0.4044213731841219
2017-05-31,vol_regime_3_12,0.10018211166058533
2017-06-30,credit_carry_3m,0.09711261824114693
2017-06-30,rates_change_6m,0.34414650067834196
2017-06-30,spx_mom_3m,0.49918397062689684
2017-06-30,vol_regime_3_12,0.0595569104536141
2017-07-31,credit_carry_3m,0.07119489145220376
2017-07-31,rates_change_6m,0.4288051085477963
2017-07-31,spx_mom_3m,0.5
2017-07-31,vol_regime_3_12,0.0
2017-08-31,credit_carry_3m,0.08053004015123123
2017-08-31,rates_change_6m,0.4194699598487687
2017-08-31,spx_mom_3m,0.5
2017-08-31,vol_regime_3_12,0.0
2017-09-29,credit_carry_3m,0.06976517455050539
2017-09-29,rates_change_6m,0.4302348254494947
2017-09-29,spx_mom_3m,0.5
2017-09-29,vol_regime_3_12,0.0
2017-10-31,credit_carry_3m,0.04807562258847046
2017-10-31,rates_change_6m,0.45192437741152947
2017-10-31,spx_mom_3m,0.5
2017-10-31,vol_regime_3_12,0.0
2017-11-30,credit_carry_3m,0.04868781389014629
2017-11-30,rates_change_6m,0.45131218610985363
2017-11-30,spx_mom_3m,0.5
2017-11-30,vol_regime_3_12,0.0
2017-12-29,credit_carry_3m,0.08042909090297592
2017-12-29,rates_change_6m,0.41957090909702416
2017-12-29,spx_mom_3m,0.5
2017-12-29,vol_regime_3_12,0.0
2018-01-31,credit_carry_3m,0.0682226241687471
2018-01-31,rates_change_6m,0.431777375831253
2018-01-31,spx_mom_3m,0.5
2018-01-31,vol_regime_3_12,0.0
2018-02-28,credit_carry_3m,0.13099153188410162
2018-02-28,rates_change_6m,0.45434068557810936
2018-02-28,spx_mom_3m,0.37265976772721277
2018-02-28,vol_regime_3_12,0.0420080148105763
2018-03-30,credit_carry_3m,0.12775120942916712
2018-03-30,rates_change_6m,0.46171297626937696
2018-03-30,spx_mom_3m,0.29199591252983614
2018-03-30,vol_regime_3_12,0.11853990177161979
2018-04-30,credit_carry_3m,0.17689316376245187
2018-04-30,rates_change_6m,0.39517388901966394
2018-04-30,spx_mom_3m,0.3335452969619445
2018-04-30,vol_regime_3_12,0.09438765025593981
2018-05-31,credit_carry_3m,0.19267127797729347
2018-05-31,rates_change_6m,0.3821995646920164
2018-05-31,spx_mom_3m,0.31622536402811796
2018-05-31,vol_regime_3_12,0.10890379330257227
2018-06-29,credit_carry_3m,0.07077075739250105
2018-06-29,rates_change_6m,0.4161668433011115
2018-06-29,spx_mom_3m,0.3930524408782259
2018-06-29,vol_regime_3_12,0.12000995842816162
2018-07-31,credit_carry_3m,0.0
2018-07-31,rates_change_6m,0.4443895441727563
2018-07-31,spx_mom_3m,0.3918126715443988
2018-07-31,vol_regime_3_12,0.16379778428284483
2018-08-31,credit_carry_3m,0.0
2018-08-31,rates_change_6m,0.43859961659177166
2018-08-31,spx_mom_3m,0.4128227255014116
2018-08-31,vol_regime_3_12,0.14857765790681673
2018-09-28,rates_change_6m,0.4508311134014446
2018-09-28,credit_carry_3m,0.034768426570777645
2018-09-28,spx_mom_3m,0.3724830926008772
2018-09-28,vol_regime_3_12,0.14191736742690053
2018-10-31,rates_change_6m,0.5
2018-10-31,credit_carry_3m,0.3879090988094953
2018-10-31,vol_regime_3_12,0.11209090119050473
2018-10-31,credit_vs_rates_3m,0.0
2018-11-30,rates_change_6m,0.5
2018-11-30,credit_carry_3m,0.29706414474480586
2018-11-30,vol_regime_3_12,0.20293585525519406
2018-11-30,credit_vs_rates_3m,0.0
2018-12-31,rates_change_6m,0.5
2018-12-31,credit_carry_3m,0.34543152122061516
2018-12-31,vol_regime_3_12,0.15456847877938484
2018-12-31,credit_vs_rates_3m,0.0
2019-01-31,rates_change_6m,0.5
2019-01-31,credit_carry_3m,0.49999999999999994
2019-01-31,vol_regime_3_12,0.0
2019-01-31,credit_vs_rates_3m,0.0
2019-02-28,rates_change_6m,0.5
2019-02-28,credit_carry_3m,0.5
2019-02-28,credit_vs_rates_3m,0.0
2019-02-28,vol_regime_3_12,0.0
2019-03-29,rates_change_6m,0.5
2019-03-29,credit_vs_rates_3m,0.0
2019-03-29,credit_carry_3m,0.49999999999999994
2019-03-29,vol_regime_3_12,0.0
2019-04-30,credit_vs_rates_3m,0.0
2019-04-30,credit_carry_3m,0.5
2019-04-30,rates_change_6m,0.5
2019-04-30,vol_regime_3_12,0.0
2019-05-31,credit_vs_rates_3m,0.5
2019-05-31,credit_carry_3m,0.5
2019-05-31,rates_change_6m,0.0
2019-05-31,vol_regime_3_12,0.0
2019-06-28,credit_vs_rates_3m,0.4404707395245433
2019-06-28,credit_carry_3m,0.5
2019-06-28,rates_change_6m,0.05952926047545678
2019-06-28,vol_regime_3_12,0.0
2019-07-31,credit_vs_rates_3m,0.5
2019-07-31,rates_change_6m,0.3050935987765589
2019-07-31,credit_carry_3m,0.0
2019-07-31,vol_regime_3_12,0.19490640122344116
2019-08-30,credit_vs_rates_3m,0.5
2019-08-30,rates_change_6m,0.26583425289791296
2019-08-30,credit_carry_3m,0.0
2019-08-30,vol_regime_3_12,0.2341657471020871
2019-09-30,credit_vs_rates_3m,0.35625967956402954
2019-09-30,rates_change_6m,0.39778681328280674
2019-09-30,vol_regime_3_12,0.0
2019-09-30,spx_mom_12m,0.24595350715316375
2019-10-31,credit_vs_rates_3m,0.5
2019-10-31,rates_change_6m,0.12642932266374587
2019-10-31,vol_regime_3_12,0.0
2019-10-31,spx_mom_3m,0.3735706773362541
2019-11-29,credit_vs_rates_3m,0.31972469253468644
2019-11-29,rates_change_6m,0.41966389285071604
2019-11-29,vol_regime_3_12,0.0
2019-11-29,spx_mom_12m,0.2606114146145976
2019-12-31,credit_vs_rates_3m,0.31157942163764124
2019-12-31,rates_change_6m,0.5
2019-12-31,vol_regime_3_12,0.06750700148112508
2019-12-31,spx_vs_bcom_6m,0.12091357688123369
2020-01-31,credit_vs_rates_3m,0.2303656994431164
2020-01-31,rates_change_6m,0.4991463047708859
2020-01-31,vol_regime_3_12,0.0
2020-01-31,drawdown_6m,0.27048799578599775
2020-02-28,credit_vs_rates_3m,0.3020538519958935
2020-02-28,rates_change_6m,0.4247152448687271
2020-02-28,vol_regime_3_12,0.0
2020-02-28,drawdown_6m,0.2732309031353794
2020-03-31,credit_vs_rates_3m,0.22763952063143106
2020-03-31,rates_change_6m,0.5
2020-03-31,vol_regime_3_12,0.0
2020-03-31,drawdown_6m,0.27236047936856905
2020-04-30,credit_vs_rates_3m,0.5
2020-04-30,rates_change_6m,0.3651910792930591
2020-04-30,vol_regime_3_12,0.13480892070694092
2020-04-30,credit_carry_3m,0.0
2020-05-29,credit_vs_rates_3m,0.5
2020-05-29,rates_change_6m,0.32473604237624526
2020-05-29,vol_regime_3_12,0.17526395762375477
2020-05-29,credit_carry_3m,0.0
2020-06-30,credit_vs_rates_3m,0.5
2020-06-30,rates_change_6m,0.273382655750991
2020-06-30,vol_regime_3_12,0.22661734424900898
2020-06-30,credit_carry_3m,0.0
2020-07-31,credit_vs_rates_3m,0.4551798211325989
2020-07-31,rates_change_6m,0.37412832301454213
2020-07-31,vol_regime_3_12,0.17069185585285884
2020-07-31,credit_carry_3m,0.0
2020-08-31,credit_vs_rates_3m,0.4729527399530192
2020-08-31,rates_change_6m,0.36761416276672176
2020-08-31,credit_carry_3m,0.0
2020-08-31,vol_regime_3_12,0.1594330972802591
2020-09-30,credit_vs_rates_3m,0.5
2020-09-30,rates_change_6m,0.2990358169402592
2020-09-30,vol_regime_3_12,0.2009641830597408
2020-09-30,credit_carry_3m,0.0
2020-10-30,credit_vs_rates_3m,0.5
2020-10-30,rates_change_6m,0.2515791664748504
2020-10-30,vol_regime_3_12,0.24842083352514965
2020-10-30,credit_carry_3m,0.0
2020-11-30,credit_vs_rates_3m,0.5
2020-11-30,rates_change_6m,0.3117162405360875
2020-11-30,vol_regime_3_12,0.18828375946391257
2020-11-30,credit_carry_3m,0.0
2020-12-31,credit_vs_rates_3m,0.5
2020-12-31,rates_change_6m,0.1987085551526533
2020-12-31,vol_regime_3_12,0.3012914448473468
2020-12-31,credit_carry_3m,0.0
2021-01-29,credit_vs_rates_3m,0.5
2021-01-29,rates_change_6m,0.18749709917167692
2021-01-29,vol_regime_3_12,0.3125029008283231
2021-01-29,credit_carry_3m,0.0
2021-02-26,credit_vs_rates_3m,0.5
2021-02-26,rates_change_6m,0.14814937723690655
2021-02-26,vol_regime_3_12,0.3518506227630934
2021-02-26,credit_carry_3m,0.0
2021-03-31,credit_vs_rates_3m,0.5
2021-03-31,rates_change_6m,0.0
2021-03-31,vol_regime_3_12,0.5
2021-03-31,credit_carry_3m,0.0
2021-04-30,credit_vs_rates_3m,0.5
2021-04-30,rates_change_6m,0.0
2021-04-30,vol_regime_3_12,0.5
2021-04-30,credit_carry_3m,0.0
2021-05-31,credit_vs_rates_3m,0.5
2021-05-31,vol_regime_3_12,0.05497155655194032
2021-05-31,credit_carry_3m,0.0
2021-05-31,drawdown_6m,0.44502844344805975
2021-06-30,credit_vs_rates_3m,0.5
2021-06-30,vol_regime_3_12,0.14435537042143612
2021-06-30,credit_carry_3m,0.0
2021-06-30,spx_mom_12m,0.35564462957856396
2021-07-30,credit_vs_rates_3m,0.5
2021-07-30,rates_change_6m,0.0
2021-07-30,vol_regime_3_12,0.5
2021-07-30,credit_carry_3m,0.0
2021-08-31,credit_vs_rates_3m,0.49999999999999994
2021-08-31,vol_regime_3_12,0.5
2021-08-31,rates_change_6m,0.0
2021-08-31,credit_carry_3m,0.0
2021-09-30,credit_vs_rates_3m,0.5
2021-09-30,rates_change_6m,0.0
2021-09-30,vol_regime_3_12,0.5
2021-09-30,credit_carry_3m,0.0
2021-10-29,credit_vs_rates_3m,0.5
2021-10-29,rates_change_6m,0.0
2021-10-29,vol_regime_3_12,0.5
2021-10-29,credit_carry_3m,0.0
2021-11-30,credit_vs_rates_3m,0.49999999999999994
2021-11-30,rates_change_6m,0.0
2021-11-30,vol_regime_3_12,0.5
2021-11-30,credit_carry_3m,0.0
2021-12-31,credit_vs_rates_3m,0.5
2021-12-31,rates_change_6m,0.0
2021-12-31,vol_regime_3_12,0.49999999999999994
2021-12-31,credit_carry_3m,0.0
2022-01-31,credit_vs_rates_3m,0.5
2022-01-31,rates_change_6m,0.0
2022-01-31,vol_regime_3_12,0.5
2022-01-31,credit_carry_3m,0.0
2022-02-28,credit_vs_rates_3m,0.5
2022-02-28,rates_change_6m,0.0
2022-02-28,vol_regime_3_12,0.5
2022-02-28,credit_carry_3m,0.0
2022-03-31,credit_vs_rates_3m,0.49999999999999994
2022-03-31,rates_change_6m,0.0
2022-03-31,vol_regime_3_12,0.5
2022-03-31,credit_carry_3m,0.0
2022-04-29,credit_vs_rates_3m,0.5
2022-04-29,rates_change_6m,0.0
2022-04-29,vol_regime_3_12,0.5
2022-04-29,credit_carry_3m,0.0
2022-05-31,credit_vs_rates_3m,0.5
2022-05-31,vol_regime_3_12,0.5
2022-05-31,rates_change_6m,0.0
2022-05-31,credit_carry_3m,0.0
2022-06-30,credit_vs_rates_3m,0.5
2022-06-30,rates_change_6m,0.0
2022-06-30,vol_regime_3_12,0.5
2022-06-30,credit_carry_3m,0.0
2022-07-29,credit_vs_rates_3m,0.5
2022-07-29,vol_regime_3_12,0.3233150716483072
2022-07-29,credit_carry_3m,0.0
2022-07-29,spx_mom_12m,0.1766849283516928
2022-08-31,vol_regime_3_12,0.438165829258756
2022-08-31,credit_vs_rates_3m,0.49999999999999994
2022-08-31,rates_change_6m,0.06183417074124403
2022-08-31,credit_carry_3m,0.0
2022-09-30,rates_change_6m,0.13271030174145826
2022-09-30,vol_regime_3_12,0.3672896982585418
2022-09-30,credit_vs_rates_3m,0.5
2022-09-30,credit_carry_3m,0.0
2022-10-31,vol_regime_3_12,0.3963677866560072
2022-10-31,rates_change_6m,0.10363221334399282
2022-10-31,credit_vs_rates_3m,0.5
2022-10-31,credit_carry_3m,0.0
2022-11-30,vol_regime_3_12,0.42472781440985485
2022-11-30,rates_change_6m,0.07527218559014512
2022-11-30,credit_vs_rates_3m,0.5
2022-11-30,credit_carry_3m,0.0
2022-12-30,rates_change_6m,0.13921220301749898
2022-12-30,vol_regime_3_12,0.36078779698250096
2022-12-30,credit_vs_rates_3m,0.5
2022-12-30,credit_carry_3m,0.0
2023-01-31,vol_regime_3_12,0.5
2023-01-31,rates_change_6m,0.0
2023-01-31,credit_vs_rates_3m,0.5
2023-01-31,credit_carry_3m,0.0
2023-02-28,rates_change_6m,0.09213558667915647
2023-02-28,vol_regime_3_12,0.40786441332084356
2023-02-28,credit_vs_rates_3m,0.5
2023-02-28,credit_carry_3m,0.0
2023-03-31,rates_change_6m,0.0
2023-03-31,vol_regime_3_12,0.5
2023-03-31,credit_vs_rates_3m,0.5
2023-03-31,credit_carry_3m,0.0
2023-04-28,rates_change_6m,0.0
2023-04-28,vol_regime_3_12,0.5
2023-04-28,credit_vs_rates_3m,0.5
2023-04-28,credit_carry_3m,0.0
2023-05-31,rates_change_6m,0.0
2023-05-31,vol_regime_3_12,0.49999999999999994
2023-05-31,credit_vs_rates_3m,0.5
2023-05-31,credit_carry_3m,0.0
2023-06-30,rates_change_6m,0.0
2023-06-30,vol_regime_3_12,0.5
2023-06-30,credit_vs_rates_3m,0.5
2023-06-30,credit_carry_3m,0.0
2023-07-31,rates_change_6m,0.0
2023-07-31,vol_regime_3_12,0.5
2023-07-31,credit_vs_rates_3m,0.5
2023-07-31,credit_carry_3m,0.0
2023-08-31,rates_change_6m,0.0
2023-08-31,vol_regime_3_12,0.5
2023-08-31,credit_vs_rates_3m,0.5
2023-08-31,credit_carry_3m,0.0
2023-09-29,rates_change_6m,0.04197266933038164
2023-09-29,vol_regime_3_12,0.4580273306696183
2023-09-29,credit_vs_rates_3m,0.5
2023-09-29,credit_carry_3m,0.0
2023-10-31,rates_change_6m,0.1486984252238362
2023-10-31,vol_regime_3_12,0.3513015747761638
2023-10-31,credit_vs_rates_3m,0.5
2023-10-31,credit_carry_3m,0.0
2023-11-30,vol_regime_3_12,0.3820476620667834
2023-11-30,rates_change_6m,0.1482443276858938
2023-11-30,credit_vs_rates_3m,0.4697080102473228
2023-11-30,credit_carry_3m,0.0
2023-12-29,vol_regime_3_12,0.3669855215419823
2023-12-29,rates_change_6m,0.1330144784580177
2023-12-29,credit_vs_rates_3m,0.5
2023-12-29,credit_carry_3m,0.0
2024-01-31,vol_regime_3_12,0.4157415910652734
2024-01-31,rates_change_6m,0.08425840893472654
2024-01-31,credit_vs_rates_3m,0.5
2024-01-31,credit_carry_3m,0.0
2024-02-29,vol_regime_3_12,0.5
2024-02-29,rates_change_6m,0.0
2024-02-29,credit_vs_rates_3m,0.5
2024-02-29,credit_carry_3m,0.0
2024-03-29,vol_regime_3_12,0.5
2024-03-29,rates_change_6m,0.0
2024-03-29,credit_vs_rates_3m,0.5
2024-03-29,credit_carry_3m,0.0
2024-04-30,vol_regime_3_12,0.5
2024-04-30,rates_change_6m,0.0
2024-04-30,credit_vs_rates_3m,0.5
2024-04-30,credit_carry_3m,0.0
2024-05-31,vol_regime_3_12,0.4461756713843562
2024-05-31,rates_change_6m,0.05382432861564378
2024-05-31,credit_vs_rates_3m,0.5
2024-05-31,credit_carry_3m,0.0
2024-06-28,vol_regime_3_12,0.4479469584146517
2024-06-28,rates_change_6m,0.052053041585348264
2024-06-28,credit_vs_rates_3m,0.5
2024-06-28,credit_carry_3m,0.0
2024-07-31,vol_regime_3_12,0.43609822553667055
2024-07-31,rates_change_6m,0.06390177446332947
2024-07-31,credit_vs_rates_3m,0.5
2024-07-31,credit_carry_3m,0.0
2024-08-30,vol_regime_3_12,0.45956716121465596
2024-08-30,rates_change_6m,0.040432838785344004
2024-08-30,credit_vs_rates_3m,0.5
2024-08-30,credit_carry_3m,0.0
2024-09-30,vol_regime_3_12,0.4377535486513034
2024-09-30,rates_change_6m,0.06224645134869669
2024-09-30,credit_vs_rates_3m,0.5
2024-09-30,credit_carry_3m,0.0
2024-10-31,vol_regime_3_12,0.44901572089623915
2024-10-31,rates_change_6m,0.05098427910376092
2024-10-31,credit_vs_rates_3m,0.49999999999999994
2024-10-31,credit_carry_3m,0.0
2024-11-29,vol_regime_3_12,0.3871782095255844
2024-11-29,rates_change_6m,0.11282179047441561
2024-11-29,credit_vs_rates_3m,0.5
2024-11-29,credit_carry_3m,0.0
2024-12-31,vol_regime_3_12,0.41589927283392314
2024-12-31,rates_change_6m,0.0841007271660768
2024-12-31,credit_vs_rates_3m,0.5
2024-12-31,credit_carry_3m,0.0
2025-01-31,vol_regime_3_12,0.37890434825295255
2025-01-31,rates_change_6m,0.12109565174704745
2025-01-31,credit_vs_rates_3m,0.5
2025-01-31,credit_carry_3m,0.0
2025-02-28,vol_regime_3_12,0.41875493757343296
2025-02-28,rates_change_6m,0.088819775818035
2025-02-28,credit_vs_rates_3m,0.49242528660853213
2025-02-28,credit_carry_3m,0.0
2025-03-31,vol_regime_3_12,0.3924801761931196
2025-03-31,rates_change_6m,0.1498609818177208
2025-03-31,credit_vs_rates_3m,0.45765884198915957
2025-03-31,credit_carry_3m,0.0
2025-04-30,vol_regime_3_12,0.3986159820756834
2025-04-30,rates_change_6m,0.16975509512817566
2025-04-30,credit_vs_rates_3m,0.43162892279614096
2025-04-30,credit_carry_3m,0.0
2025-05-30,vol_regime_3_12,0.3821054324427791
2025-05-30,rates_change_6m,0.1683048233928443
2025-05-30,credit_vs_rates_3m,0.4495897441643766
2025-05-30,credit_carry_3m,0.0
2025-06-30,vol_regime_3_12,0.3681678540654798
2025-06-30,rates_change_6m,0.19884705933220614
2025-06-30,credit_vs_rates_3m,0.4329850866023141
2025-06-30,credit_carry_3m,0.0
2025-07-31,vol_regime_3_12,0.35857990113008914
2025-07-31,rates_change_6m,0.1937414728043325
2025-07-31,credit_vs_rates_3m,0.44767862606557834
2025-07-31,credit_carry_3m,0.0
2025-08-29,vol_regime_3_12,0.3891384899928637
2025-08-29,rates_change_6m,0.16829610285312466
2025-08-29,credit_vs_rates_3m,0.44256540715401166
2025-08-29,credit_carry_3m,0.0
2025-09-30,vol_regime_3_12,0.3863673925059659
2025-09-30,rates_change_6m,0.16731401000692508
2025-09-30,credit_vs_rates_3m,0.446318597487109
2025-09-30,credit_carry_3m,0.0
2025-10-31,vol_regime_3_12,0.41634501169875987
2025-10-31,rates_change_6m,0.23406325731961194
2025-10-31,credit_vs_rates_3m,0.3495917309816282
2025-10-31,credit_carry_3m,0.0
2025-11-28,vol_regime_3_12,0.39724221508401364
2025-11-28,rates_change_6m,0.2565969241935042
2025-11-28,credit_vs_rates_3m,0.3461608607224822
2025-11-28,credit_carry_3m,0.0
