factor,theme,ic_lag1,rolling_ic_mean,rolling_ic_pos_rate,ic_tstat,ic_decay_1,ic_decay_3,ic_decay_6,ic_decay_12,fractile_spread,fractile_monotonicity,fractile_turnover,pure_beta,pure_tstat,z_ic_lag1,z_ic_tstat,z_fractile_spread,z_fractile_monotonicity,z_pure_tstat,z_rolling_ic_pos_rate,quality_score,pass_significance,pass_stability,pass_decay,pass_fractile,pass_all
vol_regime_3_12,volatility,0.09894608908514596,0.09383232245160224,0.8117647058823529,9.095069062609426,0.10757918352337979,-0.1183727909510797,-0.07145388528144014,-0.04793026247714249,0.020833333333333336,0.49999999999999994,0.6166666666666667,0.008232663079158334,2.1082071498708714,1.3538260278194025,1.1468894653220907,2.0253096388668737,1.2526243637300727,1.7558208106033444,1.1826991856610838,1.4411675405654207,True,True,True,True,True
rates_change_6m,rates,0.08066325203056278,0.10915265890920788,0.788235294117647,8.694066433939735,0.08218704934804479,0.05710892395845255,-0.052830998730932166,0.03909874720854557,0.0102125,0.6,0.48333333333333334,0.006577038103936357,1.4847129065906572,1.1538478347568393,1.1115538248883114,0.9688245740000647,1.4704720791613897,1.0202917342288165,1.1104732811932312,1.1407583098947358,True,True,True,True,True
credit_vs_rates_3m,cross_asset,0.054833064410930235,0.06008886497744936,0.7176470588235294,4.6563492655483465,0.057004048475699017,0.11638584154162514,-0.01879323886922031,-0.022425864241474216,-0.005891666666666667,0.0,0.5833333333333334,0.0014637856665609713,0.38270457253587953,0.8713165059909784,0.7557573491672069,-0.6331035451487054,0.1633857865734877,-0.27973497947422726,0.8937955677896741,0.3459422424027367,True,True,True,False,False
credit_carry_3m,credit,-0.03558765822771792,-0.025238995742205523,0.4588235294117647,-2.6325949581193475,-0.03312383157295255,0.086552691837249,0.06041949772754082,-0.06203791923265797,-0.0029875000000000023,-0.09999999999999999,0.5666666666666667,0.0024095095517383536,0.6074473408880682,-0.11770793669830171,0.1134685116006415,-0.3442176721741409,-0.054461928857829266,-0.01460848855705676,0.0993106186432971,-0.05879543342847145,False,False,False,False,False
drawdown_6m,risk,-0.06738084904219037,-0.07169643243986648,0.25882352941176473,-7.89082548661493,-0.06739900654476806,-0.11127304609106087,-0.02454025002382076,-0.053417805945008535,-0.006254166666666665,-0.09999999999999999,0.55,0.0008308604091734131,0.12733326569468692,-0.4654627644523267,-0.3498774367519504,-0.6691624704697772,-0.054461928857829266,-0.5809936093298386,-0.5146095693334485,-0.4334948366954333,False,False,False,False,False
spx_vs_bcom_6m,cross_asset,-0.09640436914862086,-0.13882515374136345,0.35294117647058826,-6.652614937771973,-0.09326845527655125,0.03836117350743113,0.03840016201394991,0.14000890777182323,0.0009791666666666664,-0.19999999999999998,0.5166666666666667,-0.0007186127960762765,-0.14753221133980027,-0.782922855020927,-0.24076851923593406,0.05035815432770387,-0.2723096442891462,-0.905249290323447,-0.22570595146203876,-0.4355351297913558,False,False,False,False,False
spx_mom_12m,momentum,-0.08741036549629025,-0.16987147657983676,0.023529411764705882,-12.8354921946,-0.0850535011796455,-0.08429776219019762,0.01668283377589003,-0.1218977754710869,-0.007354166666666663,-0.7,0.425,0.005234866154848826,0.8392922619093852,-0.6845461865957009,-0.7855926973672601,-0.7785826576509608,-1.3615482214457313,0.25889633118880057,-1.2368686140119731,-0.7341271297097584,False,False,False,False,False
spx_mom_3m,momentum,-0.14626964148397972,-0.1592122026808323,0.0,-23.79619623212759,-0.143764131986394,-0.039402647331302595,0.105342030511562,-0.1370409184262485,-0.005754166666666669,-0.6,0.65,-0.0022832740888510273,-0.44351981853514477,-1.3283506257999642,-1.7514304976231052,-0.6194260217510577,-1.1437005060144143,-1.2544225083363918,-1.3090945184798255,-1.2659155632378742,False,False,False,False,False
