Date,spx_trend,bcom_trend,credit_vs_rates,risk_breadth,bcom_accel,yield_mom,spx_trend_z,bcom_trend_z,credit_vs_rates_z,risk_breadth_z,bcom_accel_z,yield_mom_z,composite_score,signal
2001-06-29,-0.01993868713630509,-0.05309349095214999,0.01321500000000001,0.013290666666666673,-0.010127166666666677,-0.4950000000000001,-0.8590241091467767,-1.0265454444019646,1.7576372876270667,0.779198578150404,-0.5308162282818543,-1.1675693342947662,-0.0034289676576543804,HOLD
2001-07-31,-0.010055576744946282,-0.03051543163151671,0.0011391666666666588,-0.01769961111111112,-0.022804833333333333,0.2839999999999998,-0.666647336712814,-0.5613301073402541,0.17767604574346016,-1.0502923424406327,-1.2590416180969202,0.5552126338071026,-0.37384876961663405,SELL
2001-08-31,-0.05989904407008306,-0.021049219334937086,-0.004923611111111117,-0.030060833333333342,-0.007905166666666668,0.5490000000000004,-1.5721249300952909,-0.3664905136886411,-0.5949739814300309,-1.7584844271893674,-0.3716228579619962,1.1314886076292787,-0.5276195981745677,SELL
2001-09-28,-0.12224244425862041,-0.07404055711141688,-0.015362777777777772,-0.047935666666666654,-0.012030249999999998,0.8239999999999998,-2.6588283583371566,-1.428358882906114,-1.923582267647032,-2.736878559705791,-0.6075537743880498,1.7144576743125606,-1.035397547627578,SELL
2001-10-31,-0.08188114823333714,-0.09286029757665215,-0.015910555555555553,-0.05130066666666666,-0.030121166666666664,0.8220000000000001,-1.802882774706127,-1.77021058589135,-1.9256993230635016,-2.757665108055909,-1.657155020451366,1.6600754278621928,-1.0805544664024518,SELL
2001-11-30,0.004009163802978444,-0.0636317467289369,-0.0018255555555555618,-0.015908444444444458,-0.02123783333333333,0.08000000000000007,-0.2833218717891829,-1.1416721409464727,-0.12902292675897975,-0.7306025575492263,-1.0942650371183527,0.032053026818429996,-0.3675265610662186,SELL
2001-12-31,0.023083115255173814,-0.06330135370715029,0.012314999999999986,0.014383333333333309,-0.0010626666666666666,-0.4630000000000001,0.04598543991279161,-1.1154590887348799,1.6225772319119163,0.8764206853134938,0.08540209662422461,-1.1349262057121523,0.24924320800837904,HOLD
2002-01-31,0.019425619809862793,-0.04709412782830591,0.016396388888888894,0.022884944444444444,0.011021083333333334,-0.8010000000000002,-0.017539782480479018,-0.7801180603515089,2.0801028130218344,1.3147965431005644,0.7851869703895412,-1.841096512191423,0.3869083386400064,BUY
2002-02-28,0.002292764433925454,-0.0026399505411172086,0.00205388888888889,-0.00343133333333333,0.014451583333333334,-0.125,-0.31562498500359804,0.10064491360058646,0.28845390863214515,-0.09499892257338599,0.9745325795416846,-0.3590988446411414,0.08221062265928407,HOLD
2002-03-29,0.022683922491399056,0.08884504143074556,0.004452500000000003,0.01827616666666666,0.042833249999999996,-0.34499999999999975,0.04416959600290089,1.9068323902098525,0.5750001289542351,1.0558322355812872,2.6110246221182702,-0.8231647871411736,0.57714363258592,BUY
2002-04-30,-0.04256473021790619,0.06954151068788916,-0.002586833333333364,0.005965722222222194,0.04779016666666667,-0.05169999999999941,-1.1078210106901267,1.4710365709754702,-0.28166485005793723,0.3886321862938435,2.737281585991151,-0.18971924472917687,0.2577847778012923,HOLD
2002-05-31,-0.04098423268583551,0.03885572428333983,0.00312880555555555,0.006715694444444438,0.033391166666666666,-0.16570000000000018,-1.0627284040094587,0.8484422020963757,0.4161579103355323,0.42554008158021484,1.8051017689988849,-0.43253123420543305,0.19192335378329006,HOLD
2002-06-28,-0.08888036574514446,0.03831422687984665,-0.01236455555555556,-0.03425255555555554,0.0007793333333333341,0.5994999999999999,-1.8905854322154654,0.8279354210391056,-1.4839108758821595,-1.7723140064879064,0.044260881586599535,1.2189094528819024,-0.647273330019505,SELL
2002-07-31,-0.13173672655926338,0.012575615580498134,-0.018346027777777763,-0.039187027777777765,0.0003861666666666677,0.6258999999999997,-2.57462890258588,0.32119247500415316,-2.1792170822599872,-1.9850419654296612,0.023232890448130202,1.2555680339266886,-0.910014504316785,SELL
2002-08-30,-0.10026764010181777,0.02975746312356664,-0.021856,-0.037802888888888886,0.015222083333333334,0.9017999999999997,-1.9234916046048722,0.6528170097055853,-2.5158033090772953,-1.8505120684285112,0.8100902125815972,1.824639635522387,-0.6091795223344494,SELL
2002-09-30,-0.15322563893062646,0.055195578198933726,-0.023786333333333336,-0.04610422222222222,0.01245675,1.2023000000000001,-2.733072440902091,1.1430882739938462,-2.6230097021457355,-2.2222348230781925,0.6533517093483457,2.4077757368357444,-0.7528649199903217,SELL
2002-10-31,-0.04853840535082565,0.03325998688911147,-0.008699027777777786,-0.010986583333333336,0.00773625,0.5663,-0.9414278720955855,0.6986159586448227,-0.8283528684124631,-0.3916131796982656,0.39460843268928814,1.0060996743909014,-0.12678096885435416,HOLD
2002-11-29,0.02988349817135183,0.02260820392305196,0.005691944444444431,0.0076104999999999845,-0.003957666666666691,-0.06429999999999936,0.305532196644281,0.48371990333615195,0.7755282251309572,0.5424761976401703,-0.2369786890909953,-0.29668994888508254,0.1816446635732218,HOLD
2002-12-31,-0.012337086471862602,0.05312485824314628,0.013936583333333322,0.020130805555555537,-0.0058430000000000235,-0.2218,-0.365712638374822,1.0793619279581324,1.6840014369588432,1.1679077268533535,-0.33725162031532896,-0.6187751925902734,0.2550282854219621,HOLD
2003-01-31,-0.02925728028678698,0.09839512502891168,0.01544063888888888,0.014808749999999987,0.016343583333333304,-0.06999999999999984,-0.63276897498545,1.953066002763015,1.8100907927829604,0.8838656492738297,0.873032701431877,-0.2999469206323515,0.439045541311811,BUY
2003-02-28,-0.032052044295956095,0.1004667241782704,0.00046536111111107267,-0.00605841666666668,0.025952583333333334,0.5154999999999994,-0.6719762892850095,1.9357011684679706,0.14037327231964605,-0.17454034328805235,1.386662745704732,0.9183771863941115,0.266482761974238,HOLD
2003-03-31,-0.03008241025210978,0.006089204918480862,0.0046143888888888545,-0.0013796111111111207,-0.0006694166666666584,0.020000000000000018,-0.6343695250317556,0.08982295861293238,0.5920253078897321,0.06311080130525232,-0.0829715301034819,-0.12218823416759539,-0.030732196684641416,HOLD
2003-04-30,0.04233357584576214,-0.011822244476288102,0.00686627777777775,0.00017727777777778778,-0.027888249999999965,0.12659999999999982,0.5379501070371907,-0.25263558246441503,0.8338658993152399,0.14193560708232666,-1.5675685762299838,0.10155257212636205,0.007955934888522535,HOLD
2003-05-30,0.08975451241763066,0.02462039934061222,0.005394111111111107,0.0063596666666666775,-0.025821749999999963,0.3198000000000003,1.3012986423029222,0.44863199407291304,0.6640981937879802,0.45743879854691344,-1.4211909936417908,0.5075349911289999,0.2515299386875042,HOLD
2003-06-30,0.08276975726105729,-0.009385874304800201,0.005634111111111097,0.013168555555555557,-0.005250916666666633,0.28269999999999973,1.1680323847157674,-0.21061395771673425,0.6849807885610355,0.8042861232771588,-0.2890839590679608,0.42542765321331744,0.4656071651165531,BUY
2003-07-31,0.07357466145104019,-0.0009888992377050654,0.008727805555555525,0.024530249999999976,-0.002129833333333329,-0.5695999999999999,1.0039905023525515,-0.046403842329187664,1.0208040769789728,1.3820413938205,-0.1184811630113994,-1.3876457225863534,0.31678484792571204,BUY
2003-08-29,0.06078214367772761,0.040086591867573684,0.015385749999999976,0.030786194444444425,-0.008460916666666665,-1.0936999999999997,0.7865492469211938,0.7555746338093716,1.7440073447473472,1.6800724775162492,-0.46197112873102975,-2.4722099828296002,0.21274132627069342,HOLD
2003-09-30,0.021629938625134626,0.028684570131357612,0.008815611111111114,0.01600772222222224,0.003064583333333336,-0.4243000000000001,0.14801551011214875,0.5256786788632909,0.987921976022573,0.8946424443935193,0.17124378013178726,-1.0017127725386696,0.20001848968689315,HOLD
2003-10-31,0.053679620396818395,0.05567906625080332,0.00444658333333334,0.013270027777777796,0.012074916666666664,0.11280000000000001,0.6668336681394598,1.052327490090925,0.5001494140250003,0.7466585396548973,0.6655011480417216,0.11310886484070684,0.448708605783631,BUY
2003-11-28,0.04467150402290354,0.041127034098484394,0.002867250000000012,0.00647780555555557,-0.0016245833333333373,0.13199999999999967,0.5149207921391497,0.7541515254944611,0.3235859173760024,0.3943761150876076,-0.09594539698998453,0.15215862602914396,0.21484934227365324,HOLD
2003-12-31,0.07343381945964045,0.08778031118971641,0.007234416666666624,0.03132563888888886,0.020564166666666658,-0.3078999999999996,0.9811338512626497,1.6661088111260294,0.8028226146716201,1.6633295482169135,1.1359791340993297,-0.7625897714956467,0.6367792294591443,BUY
2004-01-30,0.06778541018323025,0.07607571642426492,0.0008690555555555222,0.012822166666666647,0.01559183333333333,0.16080000000000005,0.8783237147432853,1.4038160637266377,0.09305077644057351,0.6921555079312706,0.8452936993084512,0.21986036686450802,0.4547806775480148,BUY
2004-02-27,0.058028267930822386,0.10818709061866838,-0.0022777777777778264,0.016147666666666633,0.03562483333333332,0.36050000000000004,0.7102840037567901,2.004287517018743,-0.25670784592405504,0.85579109584073,1.9487393711517347,0.6366342409842661,0.6491234776349112,BUY
2004-03-31,0.020254834964238855,0.09989367156850171,-0.004266638888888925,0.0023780277777777675,0.012487166666666657,0.41069999999999984,0.08490821474028601,1.7931038360470462,-0.4771253955675698,0.1470092287200782,0.6321626953306527,0.7373590520190684,0.1873856325404193,HOLD
2004-04-30,-0.005366999465545752,0.05208306067262791,0.004096944444444412,0.012276722222222211,0.0014702499999999959,-0.3734000000000002,-0.33812142112829796,0.8512803509281592,0.46264974103550505,0.6527943413323991,0.023184156390012575,-0.9190070187906603,-0.01975003352684024,HOLD
2004-05-31,-0.0026860708464164773,0.03910191986903855,0.005991722222222183,0.013206944444444438,-0.011076416666666663,-0.6757,-0.29172541241871747,0.5982342597481467,0.6728678033343196,0.6957668436806426,-0.6687290599252914,-1.54717248748228,-0.18983205213522114,HOLD
2004-06-30,0.010918446163184381,-0.015062832082314181,0.006123527777777753,0.010210305555555544,-0.03384241666666664,-0.7457999999999996,-0.06354965172821159,-0.4332375981509246,0.6827703685172204,0.5362933275277937,-1.9225788304705562,-1.6673386466922138,-0.40573390547432797,SELL
2004-07-30,-0.019487666315617824,-0.008721726999665003,-0.0014816388888888954,-0.005180638888888881,-0.02310666666666664,0.03059999999999974,-0.5721843725093132,-0.309825568655123,-0.18238756581276205,-0.2622197496250695,-1.288776086523031,-0.026032511995430274,-0.38860004774426776,SELL
2004-08-31,-0.011275928965825965,-0.024890996887436678,-0.005292305555555594,-0.020931750000000002,-0.030143833333333307,0.5301,-0.4303935642246715,-0.6175189816394234,-0.6145498314826828,-1.078334003673551,-1.652550912016602,1.015103743209525,-0.46012076136466373,SELL
2004-09-30,-0.00028253781746268025,0.03770041236978372,-0.002592888888888921,-0.007413666666666687,0.0007945833333333208,0.46119999999999983,-0.2423977968692199,0.5883359515732673,-0.30261430002795847,-0.36577237263644674,0.045391194624818984,0.8613717149020743,-0.0006702600011219695,HOLD
2004-10-29,0.010270758284095072,0.044932143526512425,-0.0030481111111111546,-0.0020383333333333768,0.0030715833333333255,0.45120000000000005,-0.06225947859748453,0.7236867414598106,-0.3531413604891824,-0.08376998065114699,0.1683737473710124,0.8331830687086502,0.08373099939030815,HOLD
2004-11-30,0.04102048659354951,0.027118597540256584,0.005115388888888886,0.018351611111111086,0.0058139166666666825,-0.23249999999999993,0.4618291327186998,0.37431586294615943,0.5877692991790753,0.9838839935842318,0.31664728419991267,-0.60245856136274,0.29127852471986326,HOLD
2004-12-31,0.0636350870623481,-0.026821728741624362,0.003762638888888912,0.004803194444444458,-0.023166749999999982,-0.09880000000000067,0.8458210111452166,-0.673690654873983,0.42788824319242613,0.2653275139189523,-1.2691769420674262,-0.3182459785333807,-0.008064358724035332,HOLD
2005-01-31,0.024810476530610526,-0.01913703413382739,0.0032966944444444523,-0.0004235277777777686,-0.024796749999999982,-0.10449999999999982,0.1739335943579015,-0.5195442988800516,0.37151167670624113,-0.010879345024283813,-1.3410411339703205,-0.3285886971574365,-0.18917731751464972,HOLD
2005-02-28,0.029393946737102272,0.03277511142787426,0.0024831666666666717,0.004788722222222229,0.0022784999999999845,-0.02740000000000009,0.25194270406583474,0.49654804433166605,0.27489246830680414,0.26458827389095013,0.14736879960973076,-0.16385386272743047,0.12915639719098154,HOLD
2005-03-31,0.00030220012991777345,0.05672028660949402,0.00015938888888885477,0.012070722222222191,0.030028916666666648,-0.2632999999999992,-0.25215700455554624,0.962553558694311,0.002010206240442309,0.6497569077146682,1.6602528006455752,-0.6641899302064761,0.23261216330644396,HOLD
