Date,spx_trend,bcom_trend,credit_vs_rates,risk_breadth,spx_trend_z,bcom_trend_z,credit_vs_rates_z,risk_breadth_z,composite_score,signal
1999-03-31,0.12451155512688628,-0.0686975402465233,0.010544999999999955,0.022341222222222207,0.2318484093850785,-0.04682510772878292,1.5297532918121644,1.349396081121336,0.7660431686474489,BUY
1999-04-30,0.1484867751871417,-0.014987813502664427,0.010964999999999977,0.02892822222222222,0.653111298760466,0.5658870485424002,1.5142730080168514,1.6617384728437667,1.098752457040871,BUY
1999-05-31,0.1031225792966799,-0.05987617342103568,0.003948055555555518,0.01748216666666665,-0.1763939435958872,0.0354142779311287,0.571720827844917,0.9619861796702782,0.34818183546260917,BUY
1999-06-30,0.14388051575772054,0.002441192622416155,0.005506666666666674,0.019073555555555562,0.5701913665422533,0.7664335582050131,0.7585100746069157,1.023997575080233,0.7797831436086038,BUY
1999-07-30,0.09145497073301301,0.02299193241950448,0.0030388888888888865,0.008144444444444442,-0.40941222898619595,0.9901187167919553,0.43022138164409207,0.4065123546740357,0.35436005603097176,BUY
1999-08-31,0.05832187841894121,0.07346015035626796,0.0006863888888888806,0.018569611111111103,-1.022061488492475,1.5572368968394719,0.12223500158217557,0.9705400118347866,0.4069876054409898,BUY
1999-09-30,0.010177562635193427,0.12259645284092024,-0.0011552777777778013,0.0035328333333332976,-1.8915654517953961,2.0487487594035816,-0.1184082595589119,0.1250585804230767,0.040958407118087556,BUY
1999-10-29,0.05505589709515735,0.07282512391399898,0.0028644444444444524,0.009467777777777785,-0.9609996721568634,1.3500391384545305,0.41138994921938654,0.4522889878363128,0.3131796008383416,BUY
1999-11-30,0.059766083507450274,0.08290531261898382,0.006830833333333344,0.011621055555555565,-0.8498384643922469,1.4073736648732544,0.9325197315625404,0.5664549148469581,0.5141274617226265,BUY
1999-12-31,0.10421494332059877,0.09331976785978058,0.011116111111111137,0.026480666666666708,-0.023078764405796707,1.4632410645524372,1.4829023710440519,1.3957398576189715,1.079701132202416,BUY
2000-01-31,0.040524020291235585,0.12532589327399668,0.010412500000000031,0.02526827777777779,-1.1950718787190102,1.7440172663145328,1.3389752306772795,1.2832499461656368,0.7927926411096098,BUY
2000-02-29,0.011544172669681663,0.11412739429167518,0.0009827777777777966,0.009001222222222228,-1.688139696729952,1.5384621087699857,0.07111338438346512,0.3452738439037962,0.06667741008182373,BUY
2000-03-31,0.09504497592271877,0.10111523851966497,-0.013064444444444436,-0.005963222222222225,-0.11336293873601444,1.3409561465259325,-1.7789437935187287,-0.4963037483299338,-0.2619135835146861,SELL
2000-04-28,0.05379830066078717,0.06992401718054908,-0.015134444444444464,-0.011942888888888897,-0.8596344769462748,0.9793495967510807,-1.9708742735742923,-0.827337265989627,-0.6696241049397784,SELL
2000-05-31,0.023356163026702292,0.11092605346853612,-0.0103886111111111,0.0008956111111111219,-1.3953687081149808,1.3714824580465208,-1.2824250881013588,-0.08633859906332755,-0.3481624843082866,SELL
2000-06-30,0.04272276855105295,0.10954163961945196,-0.00017055555555559043,0.0008896666666666572,-0.9989429924325903,1.3115010881902718,0.02237221941775708,-0.08582218617836439,0.06227703224926853,BUY
2000-07-31,0.019464877660960722,0.03459540235090053,0.0008952777777777469,-0.005334277777777771,-1.394634817004719,0.5253653742038243,0.15611763365171394,-0.44459716777871366,-0.2894372442319736,SELL
2000-08-31,0.06882636712560308,0.11106116131674137,-0.004024444444444486,-0.0012266666666666687,-0.46956685104774915,1.2848845518467946,-0.4697473087006512,-0.20030523301289918,0.03631628977137379,BUY
2000-09-29,0.0026126608193937084,0.08528403211297686,-0.0013958333333333342,-0.006145277777777763,-1.6534550743525205,0.9908637774872607,-0.12826383616007841,-0.4875126648315203,-0.3195919494642146,SELL
2000-10-31,-0.006191891270227123,0.03974542258898839,-0.006743888888888859,-0.004750444444444412,-1.7436255836121115,0.5158985795680316,-0.8173904951560985,-0.39938726913306366,-0.6111261920833105,SELL
2000-11-30,-0.08183019497012334,0.09785797231961224,-0.006214444444444467,-0.021702666666666665,-2.9782163014045233,1.0929087974664309,-0.736539059962115,-1.4069989529033955,-1.0072113792009008,SELL
2000-12-29,-0.07004743865316965,0.10731967702121392,-0.014044722222222245,-0.02180672222222223,-2.514726668624042,1.1631089253562,-1.7447653262146416,-1.3763196762241576,-1.1181756864266603,SELL
2001-01-31,-0.036227627821491803,0.06356037206397525,-0.002884722222222278,-0.01243227777777782,-1.8253137950608258,0.6981358209648859,-0.2583045676669984,-0.7913519094276593,-0.5442086127976494,SELL
2001-02-28,-0.11862057445262075,0.04468447401224607,-0.0020327777777777866,-0.021367222222222235,-2.97480217712998,0.49816155178651056,-0.14618160008544523,-1.3068577973520856,-0.98242000569525,SELL
2001-03-30,-0.15834560396915776,-0.008955032032642252,0.004641111111111076,-0.027650888888888902,-3.2658228744234394,-0.0510281569552487,0.7223733222458865,-1.6453856518975114,-1.0599658402575782,SELL
2001-04-30,-0.0824370478666927,0.013038000398846838,0.0059336111111110935,-0.00792216666666666,-1.9759104253858122,0.17437077975419846,0.881947180510308,-0.45576985313218166,-0.3438405795633719,SELL
2001-05-31,-0.06837184660304507,-0.013843485589417504,0.01343305555555554,0.008506500000000009,-1.7136416257824465,-0.10480821610222332,1.849750821598103,0.5042605010753918,0.13389037019720623,BUY
2001-06-29,-0.0785538106678757,-0.05351857271795635,0.01321500000000001,0.013290666666666673,-1.7767998699539749,-0.5172983335769433,1.7576372876270667,0.779198578150404,0.060684415561638116,BUY
2001-07-31,-0.07575147700977303,-0.046846616063674906,0.0011391666666666588,-0.01769961111111112,-1.6780588657993878,-0.44138740583293296,0.17767604574346016,-1.0502923424406327,-0.7480156420823734,SELL
2001-08-31,-0.11334753841270295,-0.04566098109637673,-0.004923611111111117,-0.030060833333333342,-2.0643740480793986,-0.42419464793906403,-0.5949739814300309,-1.7584844271893674,-1.2105067761594652,SELL
2001-09-28,-0.16425939158430547,-0.10383451983422942,-0.015362777777777772,-0.047935666666666654,-2.5551593686145018,-1.0393705481997928,-1.923582267647032,-2.736878559705791,-2.063747686041779,SELL
2001-10-31,-0.12755801365737462,-0.1390533171262479,-0.015910555555555553,-0.05130066666666666,-1.9984961206866327,-1.3957590165720652,-1.9256993230635016,-2.757665108055909,-2.019404892094527,SELL
2001-11-30,-0.05054009238093371,-0.1193840362811498,-0.0018255555555555618,-0.015908444444444458,-1.0954433346150003,-1.1536810411211769,-0.12902292675897975,-0.7306025575492263,-0.7771874650110959,SELL
2001-12-31,-0.031771644467933235,-0.11985866987726712,0.012314999999999986,0.014383333333333309,-0.875680148265308,-1.1364952855160666,1.6225772319119163,0.8764206853134938,0.12170562086100892,BUY
2002-01-31,-0.030780576907135093,-0.11011068835271942,0.016396388888888894,0.022884944444444444,-0.8525185073837502,-1.0129060211207468,2.0801028130218344,1.3147965431005644,0.38236870690447544,BUY
2002-02-28,-0.04179428183055889,-0.07270041990839293,0.00205388888888889,-0.00343133333333333,-0.9585361121675544,-0.6033555003408664,0.28845390863214515,-0.09499892257338599,-0.3421091566124154,SELL
2002-03-29,-0.0056625615923633354,0.02575930894905243,0.004452500000000003,0.01827616666666666,-0.5572888349752921,0.44321299299057987,0.5750001289542351,1.0558322355812872,0.37918913063770254,BUY
2002-04-30,-0.05495683587394096,0.0323633208544436,-0.002586833333333364,0.005965722222222194,-1.0822178401398945,0.5093209771779618,-0.28166485005793723,0.3886321862938435,-0.11648238168150661,SELL
2002-05-31,-0.05043723541751466,0.022335495732547228,0.00312880555555555,0.006715694444444438,-1.0157059587601636,0.39718790374285357,0.4161579103355323,0.42554008158021484,0.055794984224609295,BUY
2002-06-28,-0.10365353936154009,0.04264343402101378,-0.01236455555555556,-0.03425255555555554,-1.5722425943270586,0.6123398996180178,-1.4839108758821595,-1.7723140064879064,-1.0540318942697766,SELL
2002-07-31,-0.1553632162697416,0.038788640694752186,-0.018346027777777763,-0.039187027777777765,-2.0821159810048084,0.5644087926677556,-2.1792170822599872,-1.9850419654296612,-1.4204915590066753,SELL
2002-08-30,-0.13674264614650056,0.07791692969452524,-0.021856,-0.037802888888888886,-1.8098177564954885,0.9843827080401085,-2.5158033090772953,-1.8505120684285112,-1.2979376064902965,SELL
2002-09-30,-0.2178618025531479,0.10610266511674493,-0.023786333333333336,-0.04610422222222222,-2.5839428606719355,1.2769757926982035,-2.6230097021457355,-2.2222348230781925,-1.538052898299415,SELL
2002-10-31,-0.13825818073916496,0.07947391306656093,-0.008699027777777786,-0.010986583333333336,-1.667509975427172,0.9648909626445163,-0.8283528684124631,-0.3916131796982656,-0.4806462652233461,SELL
2002-11-29,-0.07382543696811228,0.0683946271008189,0.005691944444444431,0.0076104999999999845,-0.9984222377332643,0.8318213352986261,0.7755282251309572,0.5424761976401703,0.2878508800841223,BUY
2002-12-31,-0.11002388928320339,0.0996835757297092,0.013936583333333322,0.020130805555555537,-1.3361369791258693,1.1618690483916168,1.6840014369588432,1.1679077268533535,0.669410308269486,BUY
2003-01-31,-0.11391847987884596,0.1540414968877457,0.01544063888888888,0.014808749999999987,-1.3485415870540025,1.7322306685544697,1.8100907927829604,0.8838656492738297,0.7694113808893144,BUY
2003-02-28,-0.10855544084281776,0.16162248124196954,0.00046536111111107267,-0.00605841666666668,-1.2716225832731525,1.7673832423196096,0.14037327231964605,-0.17454034328805235,0.11539839701951271,BUY
2003-03-31,-0.07670704006618434,0.06154030145678857,0.0046143888888888545,-0.0013796111111111207,-0.9449260555351081,0.6645280332249711,0.5920253078897321,0.06311080130525232,0.09368452172121185,BUY
2003-04-30,0.012820607229909298,0.04338503618921319,0.00686627777777775,0.00017727777777778778,-0.07595730912930002,0.46611201088618154,0.8338658993152399,0.14193560708232666,0.341489052038612,BUY
2003-05-30,0.07461471476857784,0.08569101637518828,0.005394111111111107,0.0063596666666666775,0.5201547095328289,0.9125479355509949,0.6640981937879802,0.45743879854691344,0.6385599093546793,BUY
2003-06-30,0.08833027762008028,0.04502748487743213,0.005634111111111097,0.013168555555555557,0.6487826134821503,0.46877146353187055,0.6849807885610355,0.8042861232771588,0.6517052472130538,BUY
2003-07-31,0.0979462451922144,0.036806031558970886,0.008727805555555525,0.024530249999999976,0.7364649561631603,0.37716636200236386,1.0208040769789728,1.3820413938205,0.8791191972412493,BUY
2003-08-29,0.10815691038364594,0.06247584168343856,0.015385749999999976,0.030786194444444425,0.8289620938788196,0.6508017167058133,1.7440073447473472,1.6800724775162492,1.2259609082120573,BUY
2003-09-30,0.07709111751569453,0.05122785691476395,0.008815611111111114,0.01600772222222224,0.5168697100728962,0.5236020651873456,0.987921976022573,0.8946424443935193,0.7307590489190836,BUY
2003-10-31,0.11964564960834445,0.08365928975259806,0.00444658333333334,0.013270027777777796,0.9305547444398995,0.8715129196402532,0.5001494140250003,0.7466585396548973,0.7622189044400126,BUY
2003-11-28,0.11555240857906401,0.06369943225461383,0.002867250000000012,0.00647780555555557,0.8799456954818335,0.6453874905194772,0.3235859173760024,0.3943761150876076,0.5608238046162302,BUY
2003-12-31,0.14876075749279405,0.12145474201658879,0.007234416666666624,0.03132563888888886,1.1973774826782497,1.2699422247784762,0.8028226146716201,1.6633295482169135,1.233367967586315,BUY
2004-01-30,0.14153797246394006,0.12618243480540325,0.0008690555555555222,0.012822166666666647,1.1094898483022944,1.301975374885271,0.09305077644057351,0.6921555079312706,0.7991678768898522,BUY
2004-02-27,0.12668950778965393,0.1791670144664117,-0.0022777777777778264,0.016147666666666633,0.9496743247661203,1.8553758585169593,-0.25670784592405504,0.85579109584073,0.8510333582999388,BUY
2004-03-31,0.0835532186642356,0.18459503104573827,-0.004266638888888925,0.0023780277777777675,0.5163351306027569,1.866913318892618,-0.4771253955675698,0.1470092287200782,0.5132830706619708,BUY
2004-04-30,0.04935085447136478,0.13614101965741954,0.004096944444444412,0.012276722222222211,0.17580783033494388,1.310017233472724,0.46264974103550505,0.6527943413323991,0.6503172865438931,BUY
2004-05-31,0.049007440781473344,0.13160533756445703,0.005991722222222183,0.013206944444444438,0.17139713045048927,1.2426219815541786,0.6728678033343196,0.6957668436806426,0.6956634397549075,BUY
2004-06-30,0.05419971770098031,0.06459237840978149,0.006123527777777753,0.010210305555555544,0.22212664885199895,0.5243250710364918,0.6827703685172204,0.5362933275277937,0.4913788539833762,BUY
2004-07-30,0.009391004791702962,0.06253886325588853,-0.0014816388888888954,-0.005180638888888881,-0.2277005560487841,0.4991091712357885,-0.18238756581276205,-0.2622197496250695,-0.04329967506270678,SELL
2004-08-31,0.004320946015081262,0.027718034933411406,-0.005292305555555594,-0.020931750000000002,-0.27742919280879025,0.1285548442697899,-0.6145498314826828,-1.078334003673551,-0.46043954592380854,SELL
2004-09-30,0.004693340384360978,0.07586415671435565,-0.002592888888888921,-0.007413666666666687,-0.2720681495509939,0.6382956013013349,-0.30261430002795847,-0.36577237263644674,-0.07553980522851605,SELL
2004-10-29,0.012726282988985371,0.07431786221777115,-0.0030481111111111546,-0.0020383333333333768,-0.18887223921014562,0.6170952242220831,-0.3531413604891824,-0.08376998065114699,-0.002172089032097979,SELL
2004-11-30,0.042809265013225906,0.04311279247224786,0.005115388888888886,0.018351611111111086,0.11951679723873193,0.2796298207670506,0.5877692991790753,0.9838839935842318,0.4926999776922724,BUY
2004-12-31,0.06874472261436448,-0.01569975714358951,0.003762638888888912,0.004803194444444458,0.38526686384683406,-0.35261560092477673,0.42788824319242613,0.2653275139189523,0.18146675500835896,BUY
2005-01-31,0.037891362620289026,-0.012595525667114083,0.0032966944444444523,-0.0004235277777777686,0.06469607773376108,-0.3171434941300041,0.37151167670624113,-0.010879345024283813,0.027046228821428576,BUY
2005-02-28,0.05298843208745141,0.0489553785593102,0.0024831666666666717,0.004788722222222229,0.22092467882300695,0.3508116792128514,0.27489246830680414,0.26458827389095013,0.27780427505840316,BUY
2005-03-31,0.028779073356101303,0.07702293942536786,0.00015938888888885477,0.012070722222222191,-0.03251763226288554,0.6539896027826911,0.002010206240442309,0.6497569077146682,0.31830977111872905,BUY
2005-04-29,0.004478191878474425,0.009534270475513473,-0.0037352499999999986,-2.91666666665108e-06,-0.2868776426412143,-0.08655030075252156,-0.45518870443976084,0.0029552352612659425,-0.20641535314305767,SELL
2005-05-31,0.0292899137795124,-0.0010134984741186903,-0.01036858333333334,-0.01854080555555555,-0.02427707390118485,-0.20170936616392698,-1.2342456767901189,-0.9882185491171169,-0.6121126664930869,SELL
2005-06-30,0.025415984656015578,0.008356549635398558,-0.007990861111111136,-0.0209278611111111,-0.0651243020157277,-0.09751473954938222,-0.9406770246127875,-1.1070268473828806,-0.5525857283901945,SELL
2005-07-29,0.05230039903141104,0.043457417808066,0.002862555555555531,0.012649333333333311,0.2208818758404791,0.29134296038657415,0.3438022264637222,0.6977953529800701,0.3884556039177114,BUY
2005-08-31,0.03197917995344657,0.10228645343585363,0.002079277777777774,0.0160865,0.0028247795012622833,0.9436770335852187,0.2496017991948983,0.8772344355177915,0.5183345119497926,BUY
2005-09-30,0.030852045524454086,0.1349433277330332,0.004688694444444479,0.028117583333333345,-0.00928022153829524,1.2983846293834171,0.557869446810445,1.5153123135086168,0.840571542041046,BUY
2005-10-31,0.00715586518797795,0.054108773140551625,0.00017652777777778816,0.005997083333333343,-0.2646632311633531,0.38597653899028866,0.017962452111898522,0.3144940721963697,0.11344245803380094,BUY
2005-11-30,0.03713736099169451,0.04620963504799991,0.0025117499999999923,0.007489638888888882,0.061257053463707585,0.2959974580152593,0.29688082623352174,0.39287616791351476,0.2617528764065008,BUY
2005-12-30,0.03354943408099231,0.06184735517341733,-0.0003095555555555655,-0.003695888888888898,0.02194629899582993,0.4693139061925364,-0.04291893768300375,-0.20989393805004997,0.05961183236382815,BUY
2006-01-31,0.052701263563883494,0.06272670961480542,-9.902777777780174e-05,0.008174527777777755,0.2311432870976171,0.47656561463416725,-0.01737423931098888,0.43129554757622207,0.28040755249925436,BUY
2006-02-28,0.04763748609323559,-0.009947801124532307,0.0023454722222222297,-0.00017597222222221626,0.174463062165259,-0.34430132233217864,0.2784524277509256,-0.022842986163102576,0.02144279535522585,BUY
2006-03-31,0.05104387635828411,0.006531573078019104,0.005284694444444449,0.008342916666666669,0.21121333570109474,-0.1562910095071857,0.6342066819158404,0.4403137583251129,0.2823606916087156,BUY
2006-04-28,0.052901764195507406,0.05833887080530542,0.006935333333333373,0.01430277777777777,0.2308061929352488,0.432648379714272,0.8315166461523009,0.7631993121804901,0.5645426327455779,BUY
2006-05-31,0.015008947295865438,0.050154718774010565,0.0056351388888889005,0.018795027777777754,-0.19161935688623846,0.33712334108826797,0.6671925252019381,1.0036779146111836,0.4540936060037878,BUY
2006-06-30,0.009792919047764137,0.019411745436877625,0.0027228055555555825,0.007045138888888881,-0.24900308109972483,-0.016235112935909856,0.3073298430833753,0.3534540395185005,0.09888642214156028,BUY
2006-07-31,0.012080285075173114,0.03811778581536451,-0.0015326944444444578,-0.006056361111111114,-0.2222104752231335,0.198789781645402,-0.21605220274566725,-0.36658935041350765,-0.15151556168422659,SELL
2006-08-31,0.027941828646139477,-0.003638772327604234,-0.0038611111111111185,-0.01213855555555555,-0.04260534917894328,-0.2839453399496367,-0.5018861513713416,-0.6996261491156933,-0.38201574740390376,SELL
2006-09-29,0.045839561209557456,-0.058944953836080005,-0.003638666666666658,-0.016395333333333314,0.15998290044363578,-0.9233935397458943,-0.47190694429976227,-0.9302126548191909,-0.541382559605303,SELL
2006-10-31,0.06689412924588933,-0.018729024001938877,-0.0020515000000000156,-0.008741500000000006,0.39839789036541456,-0.4499422356401063,-0.27296280738433576,-0.5010443612301292,-0.20638787847228918,SELL
2006-11-30,0.07398814160298595,0.02623238469901623,-2.6916666666647326e-05,0.003675638888888895,0.47732034358374476,0.07534098539095888,-0.020022617764036736,0.1885930109988039,0.1803079305523677,BUY
2006-12-29,0.07584982755656244,-0.02254080226422117,0.002879277777777764,0.01140616666666664,0.49617716352766533,-0.49472019187420335,0.3429210735911365,0.6172857303194837,0.24041594389102056,BUY
2007-01-31,0.08017671986746633,-0.021347757059116956,0.004025388888888895,0.0073547222222222165,0.5432660220811732,-0.47820623009132335,0.48504211571361583,0.3883767285402243,0.2346196590609225,BUY
2007-02-28,0.04830169417641206,0.003310033910943755,0.0030352499999999776,-0.0015045277777778008,0.17369303718601575,-0.18592656863917456,0.35832019823236433,-0.10832322632975704,0.05944086011236212,BUY
2007-03-30,0.05054214350937314,0.005553039231188883,-0.0005504722222221813,2.638888888906755e-06,0.19884797019667275,-0.15867494790287054,-0.09534061255002325,-0.02337610979186804,-0.01963592501202227,SELL
2007-04-30,0.08454326298730996,0.014136490991379036,-0.0017582222222221682,0.00152500000000002,0.5922876427887516,-0.05630815692423867,-0.24784316542399748,0.06242296207971967,0.08763982063005878,BUY
2007-05-31,0.1023345502514359,0.013214248649535465,0.0024867222222222595,0.014997388888888893,0.7959479468627867,-0.067056434221246,0.29234460710275373,0.8235807597188214,0.461204219865779,BUY
2007-06-29,0.067754296124521,-0.0029536010647948086,0.004304388888888862,0.010967944444444405,0.38816587399236213,-0.25992673621483825,0.5228496640866199,0.5904363726312851,0.31038129362385725,BUY
2007-07-31,0.02279947147957584,0.01613456357621046,-0.004933694444444446,-0.004517361111111115,-0.13879888231955623,-0.02997008547397448,-0.6603247229478773,-0.29087701452356063,-0.27999267631624214,SELL
2007-08-31,0.02572625657827987,-0.02185746130563837,-0.012399583333333316,-0.022301138888888874,-0.10392249853788856,-0.48718635310141956,-1.6130757676332859,-1.3019143528497983,-0.876524743030598,SELL
2007-09-28,0.05080828097263268,0.04367843034579422,-0.010343944444444432,-0.006614166666666657,0.19180144629888574,0.30640141980851654,-1.3302970653449135,-0.3985637757700226,-0.3076644937518835,SELL
2007-10-31,0.056000054525038756,0.06587072743964861,-0.002175138888888918,0.006069305555555513,0.25239904079121944,0.5740089392415715,-0.279668139298,0.32542106835566015,0.2180402272726128,BUY
2007-11-30,0.004895093033906228,0.028401659455395745,-0.011960861111111139,-0.008939194444444484,-0.3547847748569358,0.11593856869758294,-1.5254507515673488,-0.5333803396944606,-0.5744193243552905,SELL
2007-12-31,-0.006587300334439106,0.06368597712342505,-0.013036611111111112,-0.01726727777777779,-0.48993070569153935,0.5457482111821071,-1.643892466254317,-1.0080018497861045,-0.6490192026374635,SELL
2008-01-31,-0.06419866643812733,0.0920858800495763,-0.02238813888888887,-0.033552361111111095,-1.1752750476624525,0.8903281469257488,-2.801404869275077,-1.933653258991182,-1.2550012572507407,SELL
2008-02-29,-0.09281824958184848,0.19879431286791238,-0.011056000000000002,-0.0028826666666666723,-1.5059937836596617,2.1901142117241403,-1.321636000124812,-0.16168567043328722,-0.19980031062340514,SELL
2008-03-31,-0.0931673895853995,0.10615779625830002,-0.020942416666666675,-0.021317750000000014,-1.4920498471834742,1.0260589731669691,-2.523225003142015,-1.2106877148636064,-1.0499758980055316,SELL
2008-04-30,-0.04476874518135354,0.12611827630298178,6.602777777776209e-05,0.011447027777777752,-0.902860002859146,1.259190446130796,0.07312669701264272,0.6620890504608818,0.2728865476862936,BUY
2008-05-30,-0.02729435462864871,0.13421030682114576,0.008267750000000003,0.016508194444444436,-0.6903677197174712,1.344803967013663,1.0653745173783562,0.9470750990145121,0.666721465922265,BUY
2008-06-30,-0.09926551435985398,0.201757865052,0.010472722222222204,0.02551461111111109,-1.538960703013972,2.1421732919780605,1.3243227326863267,1.4540971877694318,0.8454081273549617,BUY
2008-07-31,-0.09820958976806804,0.0430774253799342,-0.00488049999999999,-0.009677833333333314,-1.508019277722744,0.21884991992063335,-0.5404116642013154,-0.5588374119965905,-0.5971046085000041,SELL
2008-08-29,-0.07675145693604735,-0.044150253442224674,-0.01258347222222223,-0.032041694444444456,-1.2387855548504039,-0.8195404343645597,-1.4696920446081512,-1.828799847169728,-1.3392044702482107,SELL
2008-09-30,-0.1420301226606513,-0.15173517210323006,-0.03338277777777774,-0.06038177777777776,-1.9920850506633896,-2.0959484384243403,-3.960091113863273,-3.402397906956732,-2.8626306274769338,SELL
2008-10-31,-0.2610917282317623,-0.3179412735264179,-0.047990999999999985,-0.09046133333333335,-3.3375840538729533,-4.013008188515581,-5.434049993656809,-4.907902895863932,-4.423136282977319,SELL
