Date,spx_Price,spx_Return,I1_AR3,I1_AR3_Forecast,I2_MACD,I2_MACD_Line,I2_MACD_Vel,I3_CreditSpread,I3_Spread_Index,I3_Spread_ROC_Inv,I4_CommodityMom,I4_Commodity_ZScore,I5_VolRegime,I5_Vol_ZScore,Vote_Sum,Composite_Score,Signal,Position,Forward_Return,Strategy_Return,BH_Return,Strategy_Cumulative,BH_Cumulative,Bench_6040_Return,Bench_6040_Cumulative,Bench_EW_Return,Bench_EW_Cumulative,Bench_SMA_Return,Bench_SMA_Cumulative,Bench_Random_Return,Bench_Random_Cumulative,Meta_Label,Rolling_Sharpe,Rolling_HitRate,Set
2000-07-31,1430.83,-0.0163,1.0,0.02514100521242289,0.0,25.81639955135961,-10.962847079629455,1.0,-0.10468399999999997,0.062265999999999995,1.0,0.4043066287535626,1.0,-0.8196320399526127,4.0,0.8,BUY,1,0.060700000000000004,0.060700000000000004,0.060700000000000004,1.2086546080377243,2.3860206506637214,0.016124799999999998,1.7586139601482815,0.028759,1.3829194977823485,0.060700000000000004,2.048564406165205,0.06070000000000004,2.163384406653677,1.0,0.9362232812074133,0.5833333333333334,train
2000-08-31,1517.68,0.060700000000000004,1.0,0.022997260638554638,1.0,46.61874396866028,20.802344417300674,1.0,-0.16792199999999996,0.138863,1.0,1.0153809545761279,1.0,-0.275089710481468,5.0,1.0,BUY,1,-0.0535,-0.0535,-0.0535,1.143991586507706,2.2583685458532123,-0.026719999999999997,1.7116237951331195,-0.0113985,1.3671562898868763,-0.0535,1.9389662104353664,-0.053499999999999964,2.0476433408977055,0.0,0.5256134543215104,0.5,train
2000-09-29,1436.51,-0.0535,1.0,0.013130453935863935,0.0,25.063908142223227,-21.554835826437056,1.0,-0.15997199999999995,0.06738799999999998,1.0,0.8448571797922121,1.0,0.5034695839612104,4.0,0.8,BUY,1,-0.0049,-0.0049,-0.0049,1.1383860277338183,2.2473025399785316,-0.006456,1.70057355191174,-0.01074475,1.3524665373411144,-0.0049,1.929465276004233,-0.004900000000000058,2.0376098885273066,0.0,0.49429750061352906,0.5,train
2000-10-31,1429.4,-0.0049,1.0,0.027585853623951804,0.0,11.705210927569624,-13.358697214653603,1.0,-0.16896199999999995,0.06427799999999997,1.0,0.7067625620758654,1.0,0.4686001397058536,4.0,0.8,BUY,1,-0.0801,-0.0801,-0.0801,1.0472013069123394,2.0672936065262513,-0.0677436,1.5853705774404518,-0.010642500000000001,1.3380729122174617,-0.0801,1.7749151073962939,-0.0801000000000001,1.8743973364562692,0.0,-0.10580077242971353,0.4166666666666667,train
2000-11-30,1314.95,-0.0801,1.0,0.027107905999432205,0.0,-31.239729835476737,-42.94494076304636,1.0,-0.23007099999999994,0.06214899999999998,1.0,0.7725237385418797,1.0,-0.26585723156691227,4.0,0.8,BUY,1,0.0040999999999999995,0.0040999999999999995,0.0040999999999999995,1.0514948322706799,2.075769510313009,-0.0235824,1.5479837343350202,-0.0038284999999999994,1.332950100073037,0.0040999999999999995,1.7821922593366186,0.004100000000000037,1.88208236553574,1.0,-0.42720282071603893,0.4166666666666667,train
2000-12-29,1320.28,0.0040999999999999995,1.0,0.03713437635051512,0.0,-44.272230162588585,-13.032500327111848,1.0,-0.313777,0.15380500000000003,1.0,0.8029297180578606,1.0,0.04222767437041485,4.0,0.8,BUY,1,0.0346,0.0346,0.0346,1.0878765534672454,2.147591135369839,0.020916399999999998,1.5803619813158651,0.008833,1.3447240483069822,0.0346,1.8438561115096657,0.034600000000000006,1.9472024153832765,1.0,0.07450309710128075,0.5,train
2001-01-31,1366.01,0.0346,1.0,0.02185512707673589,0.0,-31.02850482708118,13.243725335507406,1.0,-0.34198599999999996,0.173024,1.0,0.9876188600976867,1.0,0.5163366035416143,4.0,0.8,BUY,1,-0.09230000000000001,-0.09230000000000001,-0.09230000000000001,0.9874655475822186,1.9493684735752028,-0.0724312,1.4658944665747795,-0.033642750000000006,1.2994838333308025,-0.0,1.8438561115096657,-0.09230000000000006,1.7674756324434,0.0,-0.4155426792525986,0.4166666666666667,train
2001-02-28,1239.94,-0.09230000000000001,1.0,0.017203744474967125,0.0,-62.90302584191136,-31.87452101483018,1.0,-0.393014,0.16294300000000003,1.0,0.16464136119091238,1.0,0.745860364321869,4.0,0.8,BUY,1,-0.0642,-0.0642,-0.0642,0.9240702594274401,1.8242190175716748,-0.036804399999999994,1.4119431002691747,-0.02500925,1.266984717272074,-0.0,1.8438561115096657,-0.06420000000000006,1.6540036968405336,0.0,-1.4790010312649047,0.3333333333333333,train
2001-03-30,1160.33,-0.0642,1.0,0.027769005233865676,0.0,-95.5546002714409,-32.651574429529546,1.0,-0.394825,0.08104800000000001,1.0,-0.14443337143532506,1.0,0.7216866004309982,4.0,0.8,BUY,1,0.0768,0.0768,0.0768,0.9950388553514675,1.9643190381211795,0.0803284,1.525362230404837,0.047696999999999996,1.3274160873318004,0.0,1.8438561115096657,0.07679999999999992,1.7810311807578865,1.0,-0.7060045621561889,0.4166666666666667,train
2001-04-30,1249.46,0.0768,1.0,0.024286329224263,0.0,-71.86573524066284,23.68886503077806,1.0,-0.305904,-0.03608199999999995,1.0,0.30819514107629237,0.0,1.547405361462902,3.0,0.6,BUY,1,0.0051,0.0051,0.0051,1.0001135535137602,1.9743370652155976,0.006282,1.53494455593624,-0.0005062500000000002,1.3267440829375885,0.0,1.8438561115096657,0.0051000000000001365,1.790114439779752,1.0,-0.562058740136322,0.5,train
2001-05-31,1255.82,0.0051,1.0,0.007851403392362968,0.0,-53.617950888011364,18.24778435265148,1.0,-0.306749,-0.08626499999999998,1.0,-0.49999436104145084,1.0,0.7436654302346244,4.0,0.8,BUY,1,-0.025,-0.025,-0.025,0.9751107146759161,1.9249786385852077,-0.0126956,1.5154575138318958,-0.014211250000000003,1.3078893910889418,-0.0,1.8438561115096657,-0.025000000000000015,1.745361578785258,0.0,-0.8341027910031877,0.4166666666666667,train
2001-06-29,1224.42,-0.025,1.0,0.0036709425025414047,0.0,-51.26949811756208,2.348452770449285,1.0,-0.305988,-0.088837,1.0,-1.04174675921872,1.0,0.030681008695020228,4.0,0.8,BUY,1,-0.0108,-0.0108,-0.0108,0.9645795189574162,1.9041888692884874,-0.0329396,1.4655389495092788,-0.010003000000000001,1.294806573509879,-0.0,1.8438561115096657,-0.010800000000000008,1.7265116737343773,0.0,-0.8046261856151387,0.4166666666666667,train
2001-07-31,1211.23,-0.0108,1.0,0.019910692898020246,0.0,-49.84472215532719,1.4247759622348894,1.0,-0.39923699999999995,0.09333299999999994,1.0,-0.8080649140346002,1.0,-1.349062527879425,4.0,0.8,BUY,1,-0.0641,-0.0641,-0.0641,0.9027499717922458,1.7821303627670952,-0.0560304,1.383424215952694,-0.024598000000000002,1.262956921414683,-0.0,1.8438561115096657,-0.06409999999999999,1.6158422754480037,0.0,-1.5790325395188636,0.3333333333333333,train
2001-08-31,1133.58,-0.0641,1.0,0.017158075113347875,0.0,-69.43733906574676,-19.592616910419565,1.0,-0.456163,0.149414,1.0,-0.8420773638459748,1.0,-0.8345141848603553,4.0,0.8,BUY,1,-0.0817,-0.0817,-0.0817,0.8289952990968193,1.6365303121290236,-0.0692188,1.2876652518335077,-0.05130599999999999,1.1981596536045813,-0.0,1.8438561115096657,-0.0817,1.4838279615439018,0.0,-1.668825404566377,0.3333333333333333,train
2001-09-28,1040.94,-0.0817,1.0,0.017331934960835887,0.0,-100.61637879585055,-31.179039730103796,1.0,-0.5032599999999999,0.19727199999999995,1.0,-1.0781910967333275,1.0,-0.42996126125171164,4.0,0.8,BUY,1,0.0181,0.0181,0.0181,0.8440001140104718,1.666151510778559,-0.020177599999999997,1.2616832574481118,-0.021077999999999996,1.1729048444259038,0.0,1.8438561115096657,0.0,1.4838279615439018,1.0,-1.5068493788639323,0.4166666666666667,train
2001-10-31,1059.78,0.0181,1.0,0.015555539962989596,0.0,-98.22995152217914,2.3864272736714156,1.0,-0.6054539999999999,0.20621699999999998,1.0,-1.7219524523734748,1.0,0.4039903131862849,4.0,0.8,BUY,1,0.07519999999999999,0.07519999999999999,0.07519999999999999,0.9074689225840592,1.7914461043891066,0.0942692,1.3806211287811394,0.048917999999999996,1.2302810036055303,0.0,1.8438561115096657,0.07519999999999998,1.5954118242520032,1.0,-0.626709087297648,0.5,train
2001-11-30,1139.45,0.07519999999999999,1.0,0.008099465501102927,0.0,-62.9741447718427,35.25580675033643,1.0,-0.474081,0.01791799999999999,1.0,-1.526329988289195,0.0,1.6275386575960424,3.0,0.6,BUY,1,0.0076,0.0076,0.0076,0.9143656863956982,1.805061094782464,0.029728399999999995,1.4216647859459965,0.010538749999999996,1.2432466275322782,0.0,1.8438561115096657,0.0,1.5954118242520032,1.0,-0.6080998512359672,0.5,train
2001-12-31,1148.08,0.0076,1.0,0.0015526536802401112,0.0,-40.080483394719295,22.893661377123408,0.0,-0.40396,-0.09929999999999994,1.0,-1.411779842059201,1.0,-0.5967880218582147,3.0,0.6,BUY,1,-0.015600000000000001,-0.015600000000000001,-0.015600000000000001,0.9001015816879253,1.7769021417038575,-0.0107856,1.4063312782306974,-0.004699999999999999,1.2374033683828765,-0.0,1.8438561115096657,-0.01559999999999995,1.570523399793672,0.0,-0.8881562441118379,0.4166666666666667,train
2002-01-31,1130.21,-0.015600000000000001,1.0,0.0033946231025957607,0.0,-32.75712343183068,7.323359962888617,1.0,-0.416024,-0.18942999999999993,1.0,-1.5678201991727325,1.0,-0.09058767294911063,4.0,0.8,BUY,1,-0.0208,-0.0208,-0.0208,0.8813794687888165,1.7399425771564172,-0.024877999999999997,1.371344568690874,-0.005164999999999998,1.231012179985179,-0.0,1.8438561115096657,0.0,1.570523399793672,0.0,-0.5742592788871254,0.4166666666666667,train
2002-02-28,1106.73,-0.0208,1.0,0.013165834325199986,0.0,-34.254192225937004,-1.497068794106326,1.0,-0.453619,-0.02046199999999998,1.0,-1.3389887426136498,1.0,-1.7451794248009773,4.0,0.8,BUY,1,0.036699999999999997,0.036699999999999997,0.036699999999999997,0.913726095293366,1.8037984697380576,0.0645872,1.4599158746178253,0.056308,1.3003280138157844,0.0,1.8438561115096657,0.03669999999999993,1.6281616085660997,1.0,0.008991222524669358,0.5,train
2002-03-29,1147.39,0.036699999999999997,1.0,0.01274880280070158,0.0,-18.815339257531832,15.438852968405172,0.0,-0.32860100000000003,-0.07535899999999995,1.0,0.1862861453876926,1.0,-0.8350907873374132,3.0,0.6,BUY,1,-0.061399999999999996,-0.061399999999999996,-0.061399999999999996,0.8576233130423533,1.6930452436961407,-0.059916,1.3724435550742238,-0.0270165,1.2651977020305303,-0.0,1.8438561115096657,-0.061399999999999975,1.5281924858001412,0.0,-0.8858772264168321,0.4166666666666667,train
2002-04-30,1076.92,-0.061399999999999996,1.0,0.010632783355042095,0.0,-33.21123220159029,-14.39589294405846,0.0,-0.398891,-0.01713300000000001,1.0,0.6675290412155989,1.0,0.07554988280444867,3.0,0.6,BUY,1,-0.0091,-0.0091,-0.0091,0.8498189408936678,1.6776385319785059,-0.008768000000000001,1.360409969983333,-0.0050314999999999995,1.2588318597927637,-0.0,1.8438561115096657,-0.009099999999999976,1.51428593417936,0.0,-0.984313352812689,0.3333333333333333,train
2002-05-31,1067.14,-0.0091,1.0,0.008425638885173295,0.0,-39.193076387651445,-5.981844186061153,0.0,-0.421261,-0.032358,1.0,0.39317674993033697,1.0,0.046523953341679976,3.0,0.6,BUY,1,-0.0725,-0.0725,-0.0725,0.7882070676788769,1.5560097384100642,-0.0630224,1.2746736686910554,-0.0257915,1.2263646978809186,-0.0,1.8438561115096657,-0.07250000000000002,1.4045002039513563,0.0,-1.2063899026546343,0.3333333333333333,train
2002-06-28,989.81,-0.0725,1.0,0.017081658994616403,0.0,-62.682187519435274,-23.48911113178383,1.0,-0.470167,0.14156599999999997,1.0,0.7965693400515399,1.0,-0.7460144131448562,4.0,0.8,BUY,1,-0.079,-0.079,-0.079,0.7259387093322457,1.433084969075669,-0.0755644,1.178353717720617,-0.039991,1.1773211472479628,-0.0,1.8438561115096657,-0.079,1.2935446878391992,0.0,-1.5180001084844175,0.3333333333333333,train
2002-07-31,911.62,-0.079,1.0,0.009387602378534705,0.0,-91.47162502612537,-28.789437506690092,1.0,-0.536978,0.13808699999999996,1.0,0.7954129065643059,1.0,-0.4793360985259082,4.0,0.8,BUY,1,0.0049,0.0049,0.0049,0.7294958090079736,1.4401070854241398,-0.025576400000000006,1.1482156716947072,-0.0004750000000000006,1.17676191970302,0.0,1.8438561115096657,0.004899999999999907,1.2998830568096111,1.0,-1.1543899500079837,0.4166666666666667,train
2002-08-30,916.07,0.0049,1.0,0.008858580039355841,0.0,-93.51761082194162,-2.04598579581625,1.0,-0.6347689999999999,0.21350799999999992,1.0,0.9712932330614642,1.0,-0.05866344146015049,4.0,0.8,BUY,1,-0.11,-0.11,-0.11,0.6492512700170965,1.2816953060274845,-0.11881560000000002,1.0117897377328975,-0.046684500000000004,1.1218253778626444,-0.11,1.6410319392436024,-0.10999999999999992,1.156895920560554,0.0,-1.2228002512750777,0.4166666666666667,train
2002-09-30,815.28,-0.11,1.0,0.004918151747308072,0.0,-117.9225494818719,-24.40493865993028,1.0,-0.7859079999999999,0.31574099999999994,1.0,0.33677965776507574,1.0,0.5716316079801511,4.0,0.8,BUY,1,0.0864,0.0864,0.0864,0.7053465797465737,1.3924337804682592,0.08504600000000001,1.0978384077681294,0.036083750000000005,1.1623050443410956,0.0,1.6410319392436024,0.08640000000000009,1.256851728096986,1.0,-0.7488121600312284,0.4166666666666667,train
2002-10-31,885.76,0.0864,0.0,-0.00649259947678016,0.0,-94.76070170803678,23.16184777383512,1.0,-0.6894929999999999,0.15251499999999996,1.0,0.22686852515488257,0.0,2.414047498551066,2.0,0.4,SELL,0,0.0571,0.0,0.0571,0.7053465797465737,1.4719417493329967,0.06638720000000001,1.1707208257123138,0.038715999999999993,1.2073048464378053,0.0,1.6410319392436024,0.057099999999999984,1.3286179617713239,0.0,-1.2363027456502966,0.3333333333333333,train
2002-11-29,936.31,0.0571,1.0,0.0015736467778875636,0.0,-60.58670019073725,34.17400151729953,1.0,-0.6247749999999999,-0.009994000000000058,1.0,0.4562084262535157,0.0,2.4480306018454,3.0,0.6,BUY,1,-0.0603,-0.0603,-0.0603,0.6628141809878553,1.383183661848217,-0.0731996,1.0850245295585028,-0.01864175,1.1847985713167233,-0.0,1.6410319392436024,-0.06029999999999996,1.248502298676513,0.0,-1.5833192221435235,0.25,train
2002-12-31,879.82,-0.0603,0.0,-0.006574660233880031,0.0,-59.07263591632045,1.5140642744167963,1.0,-0.7478239999999998,-0.03808400000000012,1.0,0.7823891576512552,0.0,1.0990837566633953,2.0,0.4,SELL,0,-0.0274,-0.0,-0.0274,0.6628141809878553,1.3452844295135757,-0.0010851999999999997,1.0838470609390258,0.022767999999999997,1.2117740651884623,-0.0,1.6410319392436024,-0.027399999999999893,1.2142933356927768,1.0,-1.4895511412558216,0.3333333333333333,train
2003-01-31,855.7,-0.0274,1.0,0.013555192203151286,0.0,-60.75755181166619,-1.684915895345739,1.0,-0.7136369999999999,0.024143999999999943,0.0,1.6854759692269472,1.0,0.3093547640166982,3.0,0.6,BUY,1,-0.017,-0.017,-0.017,0.6515463399110617,1.322414594211845,-0.0377416,1.0429409387038895,-0.008158750000000001,1.201887503534106,-0.0,1.6410319392436024,-0.017000000000000015,1.1936503489859995,0.0,-1.4689163949817736,0.3333333333333333,train
2003-02-28,841.15,-0.017,1.0,0.014251961719043667,0.0,-60.55296724051982,0.20458457114636985,1.0,-0.8029909999999998,0.17821599999999993,0.0,1.557278057055997,1.0,-1.347861181235647,3.0,0.6,BUY,1,0.0084,0.0084,0.0084,0.6570193291663146,1.3335228768032246,0.0165696,1.0602220528818374,-0.009681500000000001,1.1902514296686404,0.0,1.6410319392436024,0.008399999999999873,1.2036770119174818,1.0,-1.6849913462704438,0.3333333333333333,train
2003-03-31,848.18,0.0084,1.0,0.0012741081595144257,0.0,-52.72764016682174,7.825327073698077,1.0,-0.7745669999999998,0.02674299999999996,1.0,0.2876818452746404,1.0,-1.441928877887797,4.0,0.8,BUY,1,0.081,0.081,0.081,0.710237894828786,1.4415382298242858,0.0528012,1.1162030495404618,0.026083250000000002,1.2212970552715452,0.0,1.6410319392436024,0.08099999999999996,1.3011748498827977,1.0,-0.806521188230283,0.4166666666666667,train
2003-04-30,916.92,0.081,1.0,0.003018165474436717,0.0,-22.861129985143293,29.86651018167845,1.0,-0.7840639999999998,0.0704269999999999,1.0,0.3435163402698247,1.0,0.008460373217894177,4.0,0.8,BUY,1,0.0509,0.0509,0.0509,0.7463890036755711,1.514912525722342,-0.018055200000000007,1.0960497802403988,0.004830500000000003,1.2271965306970343,0.0,1.6410319392436024,0.05090000000000002,1.3674046497418322,1.0,-0.493374631516816,0.5,train
2003-05-30,963.59,0.0509,1.0,0.0019720702016659407,1.0,6.28481781510186,29.145947800245153,1.0,-0.9379519999999998,0.134961,1.0,0.9339725716725031,1.0,-0.5920926492006975,5.0,1.0,BUY,1,0.0113,0.0113,0.0113,0.7548231994171052,1.5320310372630046,0.023809200000000003,1.1221458486680986,0.006510749999999999,1.23518650050927,0.0,1.6410319392436024,0.011300000000000067,1.382856322283915,1.0,-0.113359596860097,0.5833333333333334,train
2003-06-30,974.5,0.0113,1.0,0.0013513923307771453,1.0,21.108176659283686,14.823358844181826,1.0,-0.8930789999999997,0.11851199999999995,1.0,0.181251192683916,1.0,-0.6708268577060673,5.0,1.0,BUY,1,0.016200000000000003,0.016200000000000003,0.016200000000000003,0.7670513352476623,1.5568499400666653,0.11129280000000001,1.2470326021747475,0.0579935,1.3068192888265544,0.0,1.6410319392436024,0.016199999999999947,1.4052585947049143,1.0,0.3801688227336227,0.6666666666666666,train
2003-07-31,990.31,0.016200000000000003,1.0,0.00833155487806472,1.0,30.28380739924137,9.175630739957683,0.0,-0.5957469999999998,-0.18831699999999996,1.0,-0.4948914789295014,1.0,-1.261838819681951,4.0,0.8,BUY,1,0.0179,0.0179,0.0179,0.7807815541485955,1.5847175539938587,0.016016799999999998,1.2670060739572602,0.019521,1.3323297081637375,0.0179,1.6704064109560628,0.01789999999999999,1.4304127235501323,1.0,0.44813386093739166,0.6666666666666666,train
2003-08-29,1008.01,0.0179,1.0,0.008836132434540164,1.0,36.91621930202041,6.63241190277904,0.0,-0.5908549999999998,-0.347097,1.0,-0.40827338761082954,1.0,-1.9248787582940101,4.0,0.8,BUY,1,-0.011899999999999999,-0.011899999999999999,-0.011899999999999999,0.7714902536542272,1.5658594151013319,-0.054277200000000005,1.1982365318798671,-0.023487,1.3010372803080958,-0.011899999999999999,1.6505285746656857,-0.01189999999999999,1.4133908121398857,0.0,1.2813488597827984,0.6666666666666666,train
2003-09-30,995.97,-0.011899999999999999,1.0,0.006045759575056044,0.0,32.44254968933717,-4.4736696126832385,1.0,-0.7444979999999998,-0.14858099999999996,1.0,0.4146464688032243,1.0,-1.2822027062607515,4.0,0.8,BUY,1,0.055,0.055,0.055,0.8139222176052097,1.651981682931905,0.069076,1.2810059185560008,0.0454035,1.3601089264645645,0.055,1.7413076462722983,0.05500000000000001,1.4911273068075794,1.0,1.1799361136742947,0.6666666666666666,train
2003-10-31,1050.71,0.055,1.0,0.006209015318588757,1.0,45.08036214875449,12.637812459417319,1.0,-0.6438079999999997,0.04806099999999991,1.0,0.9729605438218879,1.0,-0.5572958210098682,5.0,1.0,BUY,1,0.0070999999999999995,0.0070999999999999995,0.0070999999999999995,0.8197010653502067,1.6637107528807216,0.0078868,1.2911089560344684,0.004360749999999999,1.366040021465645,0.0070999999999999995,1.7536709305608318,0.007100000000000125,1.5017143106859134,1.0,1.2407079642697059,0.75,train
2003-11-28,1058.2,0.0070999999999999995,1.0,0.007973008926658549,1.0,48.53534341408397,3.4549812653294794,1.0,-0.6398409999999997,0.04898599999999986,1.0,0.3317085474576447,1.0,-0.5124388301266515,5.0,1.0,BUY,1,0.0508,0.0508,0.0508,0.8613418794699972,1.7482272591270622,0.022531199999999994,1.3201991901446721,0.028787249999999997,1.4053645570735818,0.0508,1.842757413833322,0.0,1.5017143106859134,1.0,2.5876125102782312,0.8333333333333334,train
2003-12-31,1111.92,0.0508,1.0,0.0027726178304063815,1.0,62.629168166801946,14.093824752717978,0.0,-0.6711129999999996,-0.07338500000000014,1.0,1.349309013255947,1.0,-0.8103466633193607,4.0,0.8,BUY,1,0.0173,0.0173,0.0173,0.8762430939848282,1.7784715907099606,-0.00033160000000000307,1.3197614120932202,0.0046005,1.4118299367183988,0.0173,1.8746371170926386,0.017300000000000152,1.52769396826078,1.0,2.825933767603072,0.8333333333333334,train
2004-01-30,1131.13,0.0173,1.0,0.009915039099748892,1.0,68.81353573229558,6.1843675654936305,1.0,-0.7083919999999996,0.06458399999999986,1.0,1.4439115347985139,1.0,-0.9113061737203136,5.0,1.0,BUY,1,0.012199999999999999,0.012199999999999999,0.012199999999999999,0.8869332597314431,1.8001689441166222,-0.0082436,1.3088818269164886,0.012479500000000001,1.4294488684136761,0.012199999999999999,1.8975076899211687,0.012200000000000013,1.5463318346735615,1.0,3.417593958220428,0.9166666666666666,train
2004-02-27,1144.94,0.012199999999999999,1.0,0.005286102403305256,1.0,69.48181921524338,0.6682834829477997,1.0,-0.7598009999999996,0.11995999999999996,0.0,1.6061804818315306,1.0,-0.934939643801121,4.0,0.8,BUY,1,-0.016399999999999998,-0.016399999999999998,-0.016399999999999998,0.8723875542718474,1.7706461734331096,-0.0235692,1.2780325293615284,-0.0028322499999999997,1.4254003118561116,-0.016399999999999998,1.8663885638064617,-0.016399999999999915,1.5209719925849152,0.0,2.892890021265786,0.8333333333333334,train
2004-03-31,1126.21,-0.016399999999999998,1.0,0.009790564292664528,0.0,57.479133438700046,-12.00268577654333,1.0,-0.8035239999999996,0.13241099999999995,0.0,1.7891440762260267,1.0,-0.9917867057348921,3.0,0.6,BUY,1,-0.0168,-0.0168,-0.0168,0.8577314433600803,1.7408993177194332,0.05985920000000001,1.354534534143086,0.027036249999999998,1.4639377910375315,-0.0168,1.835033235934513,-0.016800000000000107,1.4954196631094885,0.0,2.2194289651699495,0.75,train
2004-04-30,1107.31,-0.0168,1.0,0.007626319008628824,0.0,41.32993167205041,-16.14920176664964,0.0,-0.5972759999999996,-0.11111599999999999,1.0,1.0561878460667757,1.0,-1.0134503226069238,3.0,0.6,BUY,1,0.0121,0.0121,0.0121,0.8681099938247373,1.7619641994638384,0.0198224,1.381384659492684,0.013113000000000001,1.4831344072914066,0.0121,1.8572371380893204,0.0,1.4954196631094885,1.0,1.9705289461049302,0.75,train
2004-05-31,1120.68,0.0121,1.0,0.008219984616965223,0.0,35.22026443368918,-6.109667238361226,0.0,-0.5586699999999996,-0.20113100000000006,1.0,1.1877812950662878,1.0,-0.9623232934657292,3.0,0.6,BUY,1,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.8837359737135826,1.7936795550541875,0.005102800000000001,1.3884335891331432,-0.008601249999999998,1.4703775974706914,0.018000000000000002,1.8906674065749283,0.017999999999999957,1.5223372170454592,1.0,2.0522447759354363,0.75,train
2004-06-30,1140.84,0.018000000000000002,1.0,0.006362466136265901,1.0,35.93355834220597,0.7132939085167891,0.0,-0.5773129999999995,-0.22621100000000005,1.0,0.04959674368438477,1.0,-0.8303389355479068,4.0,0.8,BUY,1,-0.034300000000000004,-0.034300000000000004,-0.034300000000000004,0.8534238298152067,1.732156346315829,-0.029832400000000002,1.3470132829286876,-0.007126499999999999,1.4598989515223164,-0.034300000000000004,1.8258175145294082,0.0,1.5223372170454592,0.0,1.2081669858922215,0.6666666666666666,train
2004-07-30,1101.72,-0.034300000000000004,1.0,0.005194739040466404,0.0,20.511400546398818,-15.422157795807152,1.0,-0.6128439999999995,0.015567999999999915,1.0,0.006812115141311157,1.0,-0.4266836396374673,4.0,0.8,BUY,1,0.0023,0.0023,0.0023,0.8553867046237816,1.7361403059123552,-0.030621600000000006,1.3057655809841584,-0.0183555,1.4331017763176486,0.0023,1.8300168948128257,0.002300000000000031,1.5258385926446638,1.0,1.0415251158036398,0.6666666666666666,train
2004-08-31,1104.24,0.0023,1.0,0.0066598931397593005,0.0,13.139481398441376,-7.371919147957442,1.0,-0.7166479999999995,0.15797799999999995,1.0,-0.7724989717420534,1.0,-0.5030316633090353,4.0,0.8,BUY,1,0.009399999999999999,0.009399999999999999,0.009399999999999999,0.8634273396472453,1.7524600247879316,0.005901199999999999,1.3134711648306623,0.020814749999999996,1.4629314315162563,0.009399999999999999,1.8472190536240665,0.009400000000000134,1.5401814754155239,1.0,1.3112263990344488,0.75,train
2004-09-30,1114.58,0.009399999999999999,1.0,0.009108523066296174,0.0,12.219197983509503,-0.9202834149318733,1.0,-0.7221949999999995,0.14488199999999996,1.0,-0.49329476131954686,1.0,-0.6284638458107403,4.0,0.8,BUY,1,0.013999999999999999,0.013999999999999999,0.013999999999999999,0.8755153224023067,1.7769944651349627,-0.0009076000000000015,1.3122790584014619,0.004007749999999999,1.4687944949609155,0.013999999999999999,1.8730801203748033,0.0,1.5401814754155239,1.0,1.0159416577685798,0.75,train
2004-10-29,1130.2,0.013999999999999999,1.0,0.004023696445462351,1.0,15.701882224354904,3.4826842408454013,1.0,-0.7552639999999995,0.14242,1.0,-0.23664944543240196,1.0,-1.2952721959337388,5.0,1.0,BUY,1,0.038599999999999995,0.038599999999999995,0.038599999999999995,0.9093102138470357,1.8455864514891722,0.055543999999999996,1.3851682864213126,0.023895,1.5038913394180067,0.038599999999999995,1.9453810130212708,0.03860000000000004,1.5996324803665631,1.0,1.3196687573830546,0.75,train
2004-11-30,1173.82,0.038599999999999995,1.0,0.006135528574242763,1.0,29.57826375703212,13.876381532677215,0.0,-0.6641039999999995,-0.052544000000000035,1.0,-0.64219960780048,1.0,-0.8430512241529696,4.0,0.8,BUY,1,0.0325,0.0325,0.0325,0.9388627957970643,1.9055680111625704,0.0074492,1.395486682020522,-0.008695499999999998,1.4908142522760974,0.0325,2.008605895944462,0.032499999999999946,1.6516205359784764,1.0,1.2255381267673155,0.75,train
2004-12-31,1211.92,0.0325,1.0,0.006556849450698141,1.0,44.688759497033516,15.110495740001397,1.0,-0.7079309999999994,-0.014264000000000054,1.0,-0.8338625458122491,1.0,-0.9281644642195688,5.0,1.0,BUY,1,-0.0253,-0.0253,-0.0253,0.9151095670633986,1.8573571404801574,-0.023736,1.362363410136083,-0.007584249999999999,1.4795075442832726,-0.0,2.008605895944462,-0.02529999999999998,1.609834536418221,0.0,0.5900429447672189,0.6666666666666666,train
2005-01-31,1181.27,-0.0253,1.0,0.006127306207033191,0.0,37.05543870912197,-7.6333207879115434,1.0,-0.7373209999999994,-0.017943000000000042,1.0,-1.069727770317761,1.0,0.04877695245404422,4.0,0.8,BUY,1,0.0189,0.0189,0.0189,0.9324051378808967,1.8924611904352322,0.035427200000000006,1.410628131139656,0.0354175,1.5319080027329255,0.0189,2.046568547377812,0.0,1.609834536418221,1.0,0.6664588223802564,0.6666666666666666,train
2005-02-28,1203.6,0.0189,1.0,0.007722257797664039,1.0,37.66904032232901,0.6136016132070381,1.0,-0.6711029999999994,0.0069989999999999775,1.0,0.014392869662450614,1.0,-0.1882175091663074,5.0,1.0,BUY,1,-0.0191,-0.0191,-0.0191,0.9145961997473716,1.8563151816979193,-0.0018711999999999982,1.4079885637806675,0.006192250000000002,1.5413939600628486,-0.0191,2.007479088122896,0.0,1.609834536418221,0.0,0.6261087056064665,0.6666666666666666,train
