Date,gross_return,net_return,turnover,equity_gross,equity_net
2006-01-31,0.0020267999999999784,0.0020267999999999784,0.0,2.556102817097787,2.556102817097787
2006-02-28,-0.017210699999999995,-0.017210699999999995,0.0,2.512110498343562,2.512110498343562
2006-03-31,-0.00855969999999997,-0.00855969999999997,0.0,2.4906075861108907,2.4906075861108907
2006-04-28,-0.0030878499999999654,-0.0030878499999999654,0.0,2.4829169634761183,2.4829169634761183
2006-05-31,0.0021114999999999762,0.0021114999999999762,0.0,2.488159642644498,2.488159642644498
2006-06-30,0.01594020000000001,0.01594020000000001,0.0,2.52782140498018,2.52782140498018
2006-07-31,0.022998300000000017,0.022998300000000017,0.0,2.5859569999983356,2.5859569999983356
2006-08-31,0.01262609999999995,0.01262609999999995,0.0,2.618607551676014,2.618607551676014
2006-09-29,0.008228300000000053,0.008228300000000053,0.0,2.64015424019347,2.64015424019347
2006-10-31,0.015409049999999955,0.015409049999999955,0.0,2.680836508888323,2.680836508888323
2006-11-30,-0.012775049999999993,-0.012775049999999993,0.0,2.646588688445449,2.646588688445449
2006-12-29,0.00531165,0.00531165,0.6000000000000001,2.66064644125243,2.66064644125243
2007-01-31,0.00499225,0.00499225,0.0,2.6739290534487723,2.6739290534487723
2007-02-28,0.002267800000000045,0.002267800000000045,0.0,2.6799929897561836,2.6799929897561836
2007-03-30,0.021697299999999982,0.021697299999999982,0.0,2.7381416016528206,2.7381416016528206
2007-04-30,0.008074300000000001,0.008074300000000001,0.0,2.760250178387046,2.760250178387046
2007-05-31,-0.0119758,-0.0119758,0.0,2.7271939743007185,2.7271939743007185
2007-06-29,-0.00931145,-0.00931145,0.0,2.701799843968716,2.701799843968716
2007-07-31,0.0028201500000000013,0.0028201500000000013,0.0,2.7094193247986844,2.7094193247986844
2007-08-31,0.003827300000000015,0.003827300000000015,0.6000000000000001,2.7197890853804862,2.7197890853804862
2007-09-28,0.013133950000000026,0.013133950000000026,0.0,2.7555106592384195,2.7555106592384195
2007-10-31,0.029313300000000004,0.029313300000000004,0.0,2.836283769845873,2.836283769845873
2007-11-30,-0.002251350000000034,-0.002251350000000034,0.0,2.829898302380631,2.829898302380631
2007-12-31,0.024456699999999998,0.024456699999999998,0.0,2.899108276192463,2.899108276192463
2008-01-31,0.004720450000000032,0.004720450000000032,0.0,2.912793371854816,2.912793371854816
2008-02-29,0.0020891999999999846,0.0020891999999999846,0.0,2.9188787797672946,2.9188787797672946
2008-03-31,-0.008968499999999989,-0.008968499999999989,0.0,2.8927008154309517,2.8927008154309517
2008-04-30,-0.017837649999999997,-0.017837649999999997,0.0,2.8411018307305795,2.8411018307305795
2008-05-30,0.00010525000000001505,0.00010525000000001505,0.0,2.841400856698264,2.841400856698264
2008-06-30,2.7299999999964505e-05,2.7299999999964505e-05,0.0,2.8414784269416518,2.8414784269416518
2008-07-31,0.01196770000000003,0.01196770000000003,0.0,2.8754843883117616,2.8754843883117616
2008-08-29,-0.030430999999999965,-0.030430999999999965,0.0,2.7879805228910466,2.7879805228910466
2008-09-30,-0.03570789999999999,-0.03570789999999999,0.0,2.6884275931777055,2.6884275931777055
2008-10-31,0.06516449999999997,0.06516449999999997,0.0,2.8636176330733343,2.8636176330733343
2008-11-28,0.0617427,0.0617427,0.0,3.040425117506891,3.040425117506891
